"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Latin America & Caribbean","LCN","Population ages 0-14, male","SP.POP.0014.MA.IN","47639860","49142273","50654653","52155921","53625867","55064840","56475987","57847226","59176455","60468465","61720577","62896742","64008751","65107015","66186143","67244098","68289453","69336095","70386422","71423016","72432583","73393665","74353445","75343553","76324465","77272602","78170832","79015733","79826056","80603825","81347880","82026454","82630770","83181664","83678995","84122832","84494615","84784107","85007000","85168723","85260489","85281281","85225900","85084528","84882595","84644590","84364638","84052973","83707001","83338577","82940762","82619834","82289429","81906331","81507002","81124536","80752406","80379927","79996599","79593385","79143569","78631863","78078463","77508609",
"Least developed countries: UN classification","LDC","Population ages 0-14, male","SP.POP.0014.MA.IN","52181523","53634164","55167952","56801826","58533535","60292182","62055898","63877734","65761302","67688143","69607922","71427925","73336264","75415747","77511675","79546204","81533741","83588468","85831848","88201823","90416030","92563519","94956158","97520125","100143526","102805930","105425899","108046576","110658279","113352193","116069546","118724137","121655701","124885261","127877034","130691220","133617564","136530407","139297872","142053263","144826910","147674204","150906351","154261289","157469883","160684890","163983250","167329188","170677053","174020158","177411612","180841386","184324923","187884628","191462754","195057194","198704885","202340785","205939665","209566570","213267956","216995889","220691673","224389992",
"Low income","LIC","Population ages 0-14, male","SP.POP.0014.MA.IN","29069598","29788701","30546163","31373433","32276135","33218261","34211621","35288829","36410159","37543790","38701794","39892241","41093029","42284889","43494435","44735094","46012281","47282462","48622985","50011548","51173227","52201596","53414158","54763474","56190506","57692060","59208311","60788877","62418326","64168576","65927322","67708820","69852010","72223314","74318694","76388592","78784156","81169101","83395332","85609768","87757393","89926331","92439174","95075584","97588855","100139603","102816403","105572756","108360740","111183598","114029693","116862074","119719010","122586293","125422699","128245176","131107451","133996226","136917424","139909099","142934354","145941327","148926026","151921051",
"Liechtenstein","LIE","Population ages 0-14, male","SP.POP.0014.MA.IN","2389","2424","2465","2515","2562","2620","2672","2731","2809","2885","2971","3019","3017","3008","3005","2992","2979","2975","2954","2932","2913","2904","2914","2905","2873","2828","2794","2785","2790","2808","2831","2856","2885","2928","2971","2996","3010","3023","3040","3052","3058","3078","3104","3100","3079","3070","3051","3034","3021","3014","2986","2956","2953","2951","2965","2949","2938","2958","2985","3002","2993","2993","2999","2996",
"Sri Lanka","LKA","Population ages 0-14, male","SP.POP.0014.MA.IN","2055586","2106773","2154102","2200565","2249925","2299709","2346342","2392139","2436946","2478083","2515083","2547407","2574769","2596687","2612336","2625597","2641817","2660983","2683695","2711198","2739953","2767828","2788333","2797928","2803511","2807890","2810446","2810500","2807465","2804365","2801600","2795710","2786594","2770235","2743244","2710346","2673910","2638355","2608047","2582744","2564720","2556263","2556263","2562649","2571806","2583067","2598399","2615945","2635166","2653972","2668914","2681604","2692668","2700798","2704416","2700626","2689774","2673941","2665239","2649343","2627143","2615216","2574957","2514539",
"Lower middle income","LMC","Population ages 0-14, male","SP.POP.0014.MA.IN","175849207","181389308","187048231","192878591","198500195","203733997","208838404","213884910","218954678","224056190","229089658","234031596","239067264","244321995","249654826","254925133","260268006","265778147","271319712","277141828","283549129","290379251","297352267","304390726","311525982","318725511","325894433","332928753","339738742","346427913","353539599","359973824","366214416","372353101","378276491","383762587","388703565","393320545","397671287","401772502","405944661","410198736","414358467","418340004","422123819","425674327","428990491","432143266","435235107","438335060","441540796","444812903","447976256","451102147","453967327","456385667","458475588","460193800","461703620","463036293","464228684","465471177","466564085","467409898",
"Low & middle income","LMY","Population ages 0-14, male","SP.POP.0014.MA.IN","442166243","449061372","459853834","475316852","490408486","504028004","517688891","530171932","542716284","555935589","568830718","581716920","593634133","605447009","618080213","630437294","642308725","651529029","656854493","662023604","668475363","675733432","684748465","693275257","700726887","708728754","717574137","727699183","738072281","748792150","761078676","772414238","782916409","793130503","801966491","809287770","815490468","820133277","823992684","827506769","830349167","832348917","833398955","834193980","834839564","835068065","836331632","839388557","843692110","848865765","854544349","860841065","868063095","875740533","883244333","889997060","896217755","902492353","907845689","911864768","914470792","915721738","915528963","914719683",
"Lesotho","LSO","Population ages 0-14, male","SP.POP.0014.MA.IN","167544","172839","178116","183114","187588","193149","200185","207085","213563","219655","225407","231016","236654","242411","248510","255138","262242","270582","279914","289401","299201","309272","319478","329755","340164","349988","357656","364468","371740","378386","384104","388921","392932","396061","398270","399749","400702","400544","398909","396138","392519","388536","384303","379826","375086","370564","367748","365742","364822","365366","365557","365693","366170","367285","369179","371657","374524","377309","379823","382419","385565","389002","392037","394781",
"Late-demographic dividend","LTE","Population ages 0-14, male","SP.POP.0014.MA.IN","219283675","219009209","222099493","229524985","236517097","242233383","247891484","252243729","256602609","261615183","266294645","271141590","275052603","278647353","283030658","287218854","290981435","292068343","289102265","285729129","283506539","281955606","281827814","281009270","278985271","277379743","276687463","277341494","278376817","279674459","281925195","283946698","285036999","285706683","285638513","284653121","282799169","279768571","276402605","272972695","268831635","263726328","257442243","251163644","245203820","238970944","234010271","231101651","229263656","228149817","227372592","227072279","227770461","228965054","230285833","231276337","232150596","233463136","233999579","233411809","231668046","228731524","224869644","220455684",
"Lithuania","LTU","Population ages 0-14, male","SP.POP.0014.MA.IN","404941","411105","416404","419902","421909","422911","423907","425173","426634","427381","428381","429953","429477","426040","420863","415315","409877","405144","401208","397516","394784","393338","392964","394360","396748","399207","402309","406178","410370","413609","415447","416476","415665","411890","405303","397365","388838","379747","369710","358848","347371","334316","320704","307777","294937","281156","268111","257033","248148","241515","233920","226786","222589","219492","217016","215406","214418","213576","213334","214284","215940","218242","222843","227539",
"Luxembourg","LUX","Population ages 0-14, male","SP.POP.0014.MA.IN","34035","34736","35480","36136","36886","37686","38205","38453","38556","38587","38475","38454","38307","38036","37926","37715","37272","36711","36198","35577","34942","34479","33964","33309","32775","32422","32199","32211","32528","33128","33969","34888","35799","36797","37757","38665","39506","40297","41149","41951","42487","42838","43167","43565","44005","44357","44688","44972","45281","45654","46052","46260","46575","47212","47851","48484","48984","49678","50240","50907","51553","52069","52771","53671",
"Latvia","LVA","Population ages 0-14, male","SP.POP.0014.MA.IN","237633","242499","246648","249831","251808","252622","252609","253090","254702","255916","256447","257334","258150","258296","258207","257810","256862","256061","255732","255757","256601","258173","260348","263475","266891","269842","273003","276927","281004","283247","283199","281830","277204","270165","263166","255791","247883","239201","229505","219588","209820","199450","189410","180932","173388","166674","161438","157734","155265","152962","150380","148695","148563","149287","150114","150957","152032","153167","153685","153823","153414","152208","151370","150443",
"Macao SAR, China","MAC","Population ages 0-14, male","SP.POP.0014.MA.IN","38585","39643","41787","43768","45642","47417","48937","50038","50657","50738","50112","47728","44201","41092","38405","36132","34264","32764","31558","30621","30046","30030","30589","31579","32970","34699","36702","38928","41259","43625","46036","48342","50127","51446","52548","53446","54055","54159","53729","52857","51532","49869","48172","46450","44591","42784","41163","39715","38583","37819","37318","37246","37808","38657","39568","40697","42073","43771","45816","48066","50286","52043","53424","54744",
"St. Martin (French part)","MAF","Population ages 0-14, male","SP.POP.0014.MA.IN","937","970","1002","1033","1060","1085","1113","1149","1189","1228","1267","1305","1344","1382","1417","1450","1485","1516","1539","1553","1555","1545","1623","1820","2050","2301","2584","2904","3261","3633","3946","4165","4328","4446","4521","4555","4545","4491","4392","4318","4360","4464","4566","4672","4781","4888","4985","5064","5115","5123","5100","5075","5049","5004","4929","4827","4705","4543","4326","4109","3911","3702","3561","3491",
"Morocco","MAR","Population ages 0-14, male","SP.POP.0014.MA.IN","2710698","2818536","2926106","3029988","3121889","3209070","3297586","3386760","3473827","3557887","3640562","3721183","3798197","3873002","3946766","4021536","4097375","4175851","4258841","4344425","4434170","4526829","4619057","4710521","4796952","4874142","4938963","4989866","5029333","5058552","5080347","5098628","5113800","5120682","5116995","5100836","5074529","5046282","5019595","4994828","4971752","4950012","4927984","4905040","4880148","4853054","4827025","4806794","4795902","4797459","4811647","4836288","4865986","4898390","4933435","4967584","4996738","5024101","5051083","5072367","5088172","5097563","5099011","5092574",
"Monaco","MCO","Population ages 0-14, male","SP.POP.0014.MA.IN","1584","1516","1507","1586","1664","1714","1722","1678","1679","1757","1816","1844","1850","1820","1762","1769","1832","1872","1893","1887","1855","1795","1762","1805","1871","1928","1970","1995","2006","1978","1950","1984","2042","2095","2140","2182","2222","2257","2285","2275","2252","2263","2287","2295","2288","2266","2223","2161","2124","2143","2183","2217","2239","2249","2248","2247","2259","2281","2308","2340","2365","2384","2410","2440",
"Moldova","MDA","Population ages 0-14, male","SP.POP.0014.MA.IN","360810","376730","389392","397740","402176","402208","399970","397115","393408","388891","383785","378515","373296","367984","362656","357494","352966","349640","348037","348572","351116","354989","360180","366978","375116","383199","390466","396720","400923","402287","401053","398333","394611","389922","383642","375258","366834","357062","347143","335212","324320","315164","305677","296466","288367","280902","274340","269021","265055","263043","261422","259265","257367","256123","258200","261666","264313","264853","264466","263693","263448","261906","249823","241683",
"Madagascar","MDG","Population ages 0-14, male","SP.POP.0014.MA.IN","1140440","1186077","1232025","1277464","1316911","1351462","1387490","1425654","1466194","1509453","1555853","1606260","1660038","1715512","1772179","1829948","1888744","1948573","2009386","2070728","2131793","2191409","2249740","2307188","2363813","2420248","2475710","2532248","2592684","2657383","2727621","2803405","2883934","2969813","3061652","3159788","3263859","3371996","3482102","3592587","3701384","3809181","3915636","4020192","4124500","4228407","4332690","4437502","4541737","4645199","4745995","4841053","4930612","5017812","5104485","5192829","5286015","5383355","5481658","5579063","5674849","5767811","5858763","5949185",
"Maldives","MDV","Population ages 0-14, male","SP.POP.0014.MA.IN","17844","18395","19050","19828","20757","22255","24179","25766","26897","27872","28862","29838","30756","31584","32438","33488","34647","35721","36774","37880","39000","40120","41187","42146","43178","44694","46669","48752","50755","52654","54551","56415","58115","59590","60762","61444","61586","61344","60752","59778","58625","57478","56322","55135","53897","52612","51504","50591","49740","49117","48839","48940","49442","50272","51310","52498","53783","55092","56359","57465","58266","58771","58842","58423",
"Middle East & North Africa","MEA","Population ages 0-14, male","SP.POP.0014.MA.IN","23126021","23891926","24665554","25453198","26234411","27017243","27828811","28668835","29501194","30345618","31212762","32093288","32985277","33904328","34841191","35913954","37197288","38445161","39518858","40647643","41905134","43214130","44555615","45937334","47353604","48755437","50155802","51531972","52832307","54069394","55565873","56546243","57565867","58405638","59024961","59421783","59664393","59770894","59767687","59718819","59653710","59584877","59510187","59459633","59490102","59615159","59769517","59984489","60454774","61170080","62049531","63118603","64372504","65850231","67475013","69069365","70398287","71515593","72593505","73537890","74289051","74870346","75303121","75583794",
"Mexico","MEX","Population ages 0-14, male","SP.POP.0014.MA.IN","8596096","8909047","9228928","9551244","9882024","10229723","10588555","10952372","11321821","11696489","12074731","12415411","12723529","13042560","13367822","13697572","14026408","14360295","14694131","15003716","15256882","15433459","15570089","15696291","15806210","15900534","15972070","16017016","16054696","16089934","16135820","16187200","16246950","16334400","16440872","16556446","16664544","16758585","16846904","16926478","16987921","17040890","17089222","17128741","17156209","17164491","17155578","17138191","17116604","17091343","17078708","17085989","17076230","17028168","16950547","16845319","16736779","16626563","16482906","16331694","16197190","16044074","15857378","15656820",
"Marshall Islands","MHL","Population ages 0-14, male","SP.POP.0014.MA.IN","3811","3957","4107","4264","4425","4594","4771","4982","5274","5623","5929","6128","6273","6410","6600","6864","7158","7480","7822","8168","8505","8837","9182","9546","9933","10341","10768","11211","11630","11918","12088","12231","12360","12469","12548","12603","12649","12694","12744","12724","12567","12330","12075","11820","11564","11323","11134","11012","10938","10914","10969","10897","10624","10310","9964","9593","9223","8863","8496","8111","7696","7254","7015","6981",
"Middle income","MIC","Population ages 0-14, male","SP.POP.0014.MA.IN","413096645","419272671","429307671","443943419","458132351","470809743","483477270","494883103","506306125","518391799","530128924","541824679","552541104","563162120","574585778","585702200","596296444","604246567","608231508","612012056","617302136","623531836","631334307","638511783","644536381","651036694","658365826","666910306","675653955","684623574","695151354","704705418","713064399","720907189","727647797","732899178","736706312","738964176","740597352","741897001","742591774","742422586","740959781","739118396","737250709","734928462","733515229","733815801","735331370","737682167","740514656","743978991","748344085","753154240","757821634","761751884","765110304","768496127","770928265","771955669","771536438","769780411","766602937","762798632",
"North Macedonia","MKD","Population ages 0-14, male","SP.POP.0014.MA.IN","276351","278818","281503","283211","283691","284044","284249","283856","282634","280930","279002","277143","275212","273100","271058","269334","267976","267272","267619","268867","270647","273043","274745","275243","275498","275497","275221","274693","273774","272273","269784","263943","258939","257024","255094","253217","250404","245246","240356","236279","234036","233177","228801","224980","219805","213752","207631","201900","196481","190997","185950","181522","177643","174358","171688","169319","166767","163810","160551","157592","154950","152885","151948","149493",
"Mali","MLI","Population ages 0-14, male","SP.POP.0014.MA.IN","1081760","1098856","1115228","1131397","1148789","1166949","1185600","1205474","1226760","1249284","1273196","1298750","1326199","1355925","1387548","1420978","1456453","1494361","1534904","1578130","1623795","1671055","1719159","1767768","1817097","1866736","1916292","1965411","2014289","2063348","2111755","2160694","2210697","2260423","2310155","2358920","2407076","2458096","2514339","2577388","2647027","2722455","2804757","2894246","2991845","3098445","3210662","3326772","3448151","3574906","3708164","3847174","3987037","4127547","4268802","4409396","4550534","4691838","4832534","4971400","5109563","5249437","5390784","5531947",
"Malta","MLT","Population ages 0-14, male","SP.POP.0014.MA.IN","60426","58908","57171","55311","53366","51256","49083","47063","45156","43364","42000","41015","40005","39058","38274","37878","37585","37423","37621","37948","38417","38809","39859","40729","40918","41663","42219","42295","42407","42487","42429","43031","42950","42807","42487","42007","41650","41301","40737","40099","39404","38636","37748","36770","35773","34807","33879","33012","32367","31933","31451","30921","30602","30546","30795","31277","31835","32611","33591","34699","35260","35323","36211","37851",
"Myanmar","MMR","Population ages 0-14, male","SP.POP.0014.MA.IN","4392157","4527848","4666192","4809103","4942740","5066087","5190553","5314705","5438268","5559909","5679676","5798198","5915182","6029045","6138996","6246849","6353417","6458306","6560801","6660609","6756282","6847095","6935634","7027541","7121668","7207204","7277556","7332658","7374104","7409931","7444422","7473010","7494944","7510869","7519133","7519225","7513825","7500792","7476461","7443277","7410061","7387038","7378394","7376449","7367337","7347334","7320649","7291908","7245221","7196763","7164913","7133390","7102329","7073428","7047203","7023470","6999365","6968842","6935930","6908837","6887566","6869833","6851972","6834471",
"Middle East & North Africa (excluding high income)","MNA","Population ages 0-14, male","SP.POP.0014.MA.IN","21484560","22190973","22896633","23615796","24324190","25034747","25774130","26528808","27277911","28027673","28788684","29557542","30337129","31129940","31938526","32856141","33960356","35032711","35933824","36889740","37977797","39125737","40311072","41536729","42801264","44048729","45291102","46507202","47652645","48738625","50202252","51092287","51927966","52674973","53251475","53608369","53792512","53834912","53771997","53656658","53520345","53379573","53229936","53103476","53054531","53090898","53138168","53218594","53541053","54114949","54865890","55804679","56939509","58305144","59825696","61305880","62525462","63538871","64487992","65294911","65942622","66455181","66829848","67079047",
"Montenegro","MNE","Population ages 0-14, male","SP.POP.0014.MA.IN","87783","90167","92382","94040","94830","94617","93362","91294","88838","86534","84725","83623","83169","83077","82986","82673","82095","81360","80617","80054","79793","79825","80057","80390","80625","80627","80362","79881","79279","78704","78255","77882","77299","76487","75623","74638","73488","72191","70784","69342","67948","67000","66159","65476","64871","64340","63708","63017","62426","61998","61491","60835","60295","59919","59702","59537","59330","59098","58880","58797","58717","58447","57976","57322",
"Mongolia","MNG","Population ages 0-14, male","SP.POP.0014.MA.IN","186661","197573","208369","219311","230887","243076","255330","267011","277384","286172","294468","303277","312433","321787","331152","340074","348301","355659","362062","367504","372851","378926","385560","392690","400313","408548","417489","426784","435876","443257","448583","452866","455958","457561","457596","456302","454079","450954","446619","441209","433790","424736","415579","406120","396517","387482","380339","376514","376479","380109","385763","392262","400812","412280","426575","443323","462183","482766","504624","526698","544630","557266","566123","570289",
"Northern Mariana Islands","MNP","Population ages 0-14, male","SP.POP.0014.MA.IN","2188","2260","2345","2441","2542","2644","2741","2766","2670","2525","2538","2777","3108","3414","3545","3531","3503","3471","3443","3425","3483","3653","3900","4230","4659","5178","5763","6380","6993","7604","7977","7996","7872","7689","7476","7512","8431","10077","11844","13632","14677","14666","14245","13639","12850","11912","10900","9923","9081","8444","7778","7287","7121","6954","6784","6622","6471","6327","6185","6034","5905","5783","5666","5545",
"Mozambique","MOZ","Population ages 0-14, male","SP.POP.0014.MA.IN","1459141","1495436","1539213","1582835","1625627","1669835","1715263","1760249","1804867","1849443","1893751","1939242","1991353","2051259","2115625","2184413","2257808","2341850","2438583","2539796","2612754","2663293","2716898","2767048","2817190","2864719","2905801","2908566","2894953","2910432","2945543","2990638","3037402","3116605","3267547","3413431","3517479","3620702","3722113","3827467","3936751","4049707","4166177","4287250","4411499","4537192","4665055","4796396","4935326","5084518","5242501","5405514","5568847","5731810","5890695","6045952","6204748","6366761","6529169","6693064","6860810","7031575","7201690","7366532",
"Mauritania","MRT","Population ages 0-14, male","SP.POP.0014.MA.IN","181968","187432","193277","199589","206587","214143","222032","230280","238807","247549","256457","265450","274520","283672","292914","302253","311683","321236","330928","340685","350550","360671","370985","381453","392119","402969","413978","425170","436639","448127","459961","472506","486516","501963","517693","532900","546686","559939","573300","586745","600447","613939","627076","639996","652885","666102","679801","693768","706765","721400","741458","767241","798162","825245","846390","867471","888204","908349","927822","946437","964129","981135","997643","1013486",
"Mauritius","MUS","Population ages 0-14, male","SP.POP.0014.MA.IN","156811","157594","162382","166482","169564","171853","173470","174580","175320","175675","175569","174944","173873","172679","171574","170582","169658","168735","167282","166701","166309","165908","165311","164406","164060","163681","163372","163008","162344","161726","161061","160679","160362","159638","158956","157219","155847","155157","154359","154374","154398","154216","154006","153702","152967","151752","149814","147417","144585","141555","138626","135737","133133","130650","127765","124450","121186","118096","115018","111943","108990","106562","104198","102258",
"Malawi","MWI","Population ages 0-14, male","SP.POP.0014.MA.IN","757707","773561","790945","811615","834906","860187","887579","915699","944472","973801","1003552","1033833","1065080","1097578","1131445","1167030","1204750","1245211","1291214","1344087","1402578","1465564","1531880","1600369","1669797","1739943","1809537","1895209","1999853","2103965","2193158","2263516","2330165","2362417","2331533","2317055","2345744","2377879","2420203","2468981","2520504","2579917","2647360","2720209","2797955","2882403","2971867","3065200","3168176","3278294","3386352","3491624","3593445","3690893","3783803","3871845","3954100","4030634","4102402","4169443","4231836","4290487","4347687","4405873",
"Malaysia","MYS","Population ages 0-14, male","SP.POP.0014.MA.IN","1825712","1899919","1971857","2040265","2104661","2160449","2206983","2248021","2284868","2318997","2350861","2380077","2406785","2434002","2462366","2490421","2518479","2547641","2578841","2613140","2652650","2698595","2751445","2810130","2873022","2938849","3006858","3075958","3143558","3208380","3273646","3342714","3415740","3491638","3568993","3645477","3718806","3787578","3849231","3902831","3966448","4036866","4094075","4136749","4165862","4183258","4190124","4188659","4175837","4149093","4114133","4085278","4066843","4052298","4039983","4029202","4018572","4008347","3999763","3991235","3982031","3973784","3967849","3967002",
"North America","NAC","Population ages 0-14, male","SP.POP.0014.MA.IN","31422694","32051106","32411645","32744631","33160391","33609593","33657707","33442318","33290559","33057577","32853094","32674466","32284386","31786018","31278553","30781107","30256976","29804667","29429555","29147326","28968149","28928518","28972642","29017854","29040954","29052526","29102018","29288000","29607783","30011700","30503237","31071683","31641025","32139152","32520122","32801887","33040489","33301450","33561212","33801805","33977255","34058340","34113632","34139106","34136508","34084490","34068290","34109513","34194149","34260766","34294773","34328926","34415783","34489465","34563983","34613537","34677020","34715955","34675098","34555270","34493267","34076107","33729158","33446339",
"Namibia","NAM","Population ages 0-14, male","SP.POP.0014.MA.IN","123923","126568","129480","132796","136467","140350","144474","148894","153622","158668","164035","169732","175777","182152","188841","195796","202792","209690","215971","221796","227405","232308","237024","241928","246906","252065","257508","263286","269592","278385","288424","297575","306966","316738","326574","335802","344149","352240","360376","368280","375501","381334","385249","387114","387448","386328","384325","382808","382362","383273","385721","389716","394804","400289","405934","411976","418678","425942","433424","440805","448388","456093","463529","470413",
"New Caledonia","NCL","Population ages 0-14, male","SP.POP.0014.MA.IN","15599","16150","16681","17207","17722","18214","18830","19445","20041","20886","22521","24287","25547","26272","26838","27129","27313","27526","27618","27569","27587","27778","28013","28191","28300","28299","28279","28321","28361","28390","28554","28863","29225","29667","30184","30608","30944","31391","31885","32339","32777","33142","33393","33502","33508","33486","33394","33281","33222","33107","33030","33083","33194","33342","33481","33238","32910","32602","32297","31957","31604","31205","30713","30193",
"Niger","NER","Population ages 0-14, male","SP.POP.0014.MA.IN","844322","873569","904933","939629","978507","1012753","1040397","1068374","1096279","1123964","1151641","1179142","1206779","1234949","1263772","1293664","1325066","1358507","1395068","1435406","1479305","1526241","1575042","1624995","1676549","1729504","1782811","1836946","1892072","1948057","2006222","2066529","2128729","2193534","2261540","2334830","2414352","2499626","2591093","2687849","2789954","2898524","3013251","3134610","3262983","3397398","3537169","3682620","3833915","3990818","4152623","4318170","4487530","4661533","4840734","5025943","5218569","5418197","5623849","5835246","6052390","6275639","6505145","6739438",
"Nigeria","NGA","Population ages 0-14, male","SP.POP.0014.MA.IN","9249830","9424411","9616258","9838698","10095580","10361839","10627506","10896074","11170261","11456237","11754482","12072012","12413307","12780235","13180735","13617456","14082451","14574342","15095475","15639056","16198637","16770365","17350099","17880891","18407754","18973159","19515115","20036644","20547419","21055626","21559066","22052018","22542283","23038503","23547934","24072333","24607867","25155137","25716334","26321810","26999165","27742217","28541409","29385216","30257158","31159750","32100174","33070423","34070090","35094198","36133826","37191844","38260969","39322145","40354902","41342793","42300486","43242031","44162843","45069508","45967224","46854310","47715500","48542393",
"Nicaragua","NIC","Population ages 0-14, male","SP.POP.0014.MA.IN","432972","448271","463833","479163","494157","508677","523157","538381","554458","571321","589001","607523","625546","644154","664452","685208","706348","727750","749027","770099","791433","812885","834088","854790","874761","893903","912079","929342","945788","961393","976081","989846","1002612","1014267","1024567","1033312","1039393","1042720","1044179","1044574","1044355","1043051","1040729","1037421","1033425","1030476","1028505","1026163","1023769","1021697","1020152","1019248","1019347","1020478","1022345","1024839","1027862","1031204","1034691","1038217","1041904","1045388","1047972","1049492",
"Netherlands","NLD","Population ages 0-14, male","SP.POP.0014.MA.IN","1765036","1769391","1761567","1760874","1767537","1778611","1788967","1795005","1799468","1809124","1821055","1828279","1826901","1815154","1795279","1773417","1746731","1713897","1680085","1645735","1614285","1584260","1550503","1514525","1476880","1441303","1414084","1396396","1387981","1386915","1394267","1407936","1422437","1436184","1448117","1456179","1462091","1470897","1484201","1498935","1513409","1525909","1533425","1537006","1536188","1528629","1516525","1504672","1496686","1492041","1488426","1484487","1477304","1465626","1452618","1439279","1427220","1417382","1407201","1399414","1394140","1392828","1399257","1405600",
"Norway","NOR","Population ages 0-14, male","SP.POP.0014.MA.IN","476235","473996","471336","469932","470410","472527","475403","478384","481199","484496","486890","488289","489976","490934","490395","488850","486048","481852","476958","471016","464086","456677","449269","441499","432889","425316","419058","413711","410753","410257","411716","415207","420336","425986","431124","435815","440769","445830","450534","456092","461292","464170","466069","467065","466656","465526","464493","464413","465932","468743","471164","472586","474007","475735","477020","477769","479414","481241","480856","478791","475419","471247","468328","465950",
"Nepal","NPL","Population ages 0-14, male","SP.POP.0014.MA.IN","2125732","2167351","2209320","2249778","2292489","2338759","2386044","2435194","2486925","2540901","2597044","2655597","2715938","2777120","2840871","2907806","2976469","3047062","3120017","3195326","3272122","3350546","3431700","3515931","3603462","3693215","3783934","3876645","3972808","4071402","4172310","4275366","4381435","4490044","4597633","4702373","4800149","4887213","4964279","5031886","5090414","5139201","5175617","5201196","5216398","5216922","5200281","5168525","5121441","5061595","4995029","4926132","4860080","4797250","4737999","4683247","4635412","4595131","4556898","4521659","4501526","4498769","4498661","4498115",
"Nauru","NRU","Population ages 0-14, male","SP.POP.0014.MA.IN","828","860","905","968","1052","1154","1225","1252","1286","1325","1344","1351","1354","1353","1349","1343","1334","1331","1319","1290","1257","1235","1208","1227","1304","1383","1475","1580","1697","1825","1960","2100","2193","2220","2217","2204","2185","2165","2150","2136","2124","2119","2117","2097","2058","2015","1971","1936","1913","1906","1927","1978","2043","2105","2167","2230","2297","2363","2421","2464","2498","2526","2549","2567",
"New Zealand","NZL","Population ages 0-14, male","SP.POP.0014.MA.IN","396941","406809","417513","425400","433600","439586","445757","451791","453857","455413","458012","460850","464608","468023","470847","472880","469512","461760","451648","439831","431391","425441","421824","418806","413625","408298","401307","398211","394062","392711","395595","414267","417449","422847","428989","435472","442067","447023","449843","450717","451119","450194","453128","456616","457678","456439","456176","456932","459015","462188","465581","466743","466208","465494","467774","471896","477970","484210","488906","491553","497428","494842","490541","495568",
"OECD members","OED","Population ages 0-14, male","SP.POP.0014.MA.IN","123617948","125613685","126945573","128046100","129305224","130726849","131789744","132648750","133607312","134411157","135048419","135775817","136184343","136374344","136416170","136256263","135834489","135358027","134833286","134270811","133754747","133376747","133011562","132474568","131842436","131205284","130533517","129958020","129576960","129350069","129321635","129488702","129681682","129886854","129905209","129750230","129552265","129401891","129249452","129107112","128882221","128608032","128290309","127898267","127431864","126903326","126440111","126087433","125945219","125818104","125671004","125413717","125241427","125063309","124885128","124683268","124560252","124478758","124303933","123916515","123443701","122400304","121396437","120425742",
"Oman","OMN","Population ages 0-14, male","SP.POP.0014.MA.IN","112316","114724","117558","121154","125478","129937","134427","139123","144037","149188","154588","160272","166298","172717","179797","187752","196624","206516","217492","229608","242926","257490","273280","290136","307799","327696","348119","365988","381619","395403","407692","418664","428313","436257","442659","447394","450034","450849","450259","448776","446588","443684","440226","436232","430340","421947","412640","404100","397569","393918","396038","404389","415633","431363","452833","475791","496742","517242","539407","564906","593609","616643","630400","639167",
"Other small states","OSS","Population ages 0-14, male","SP.POP.0014.MA.IN","1012946","1031639","1052518","1071830","1088395","1103722","1118197","1130675","1142589","1154558","1166880","1180382","1194143","1207785","1221142","1236525","1255429","1275642","1295671","1317098","1339895","1362514","1386222","1411239","1436629","1464632","1495269","1527947","1561811","1597713","1635637","1669019","1677400","1681070","1692859","1698939","1704695","1707931","1708214","1708311","1708999","1710899","1713499","1713306","1710163","1706486","1703224","1700299","1698006","1696149","1696446","1697347","1698507","1703434","1712734","1720022","1724405","1728356","1730434","1730595","1728045","1724481","1725292","1723445",
"Pakistan","PAK","Population ages 0-14, male","SP.POP.0014.MA.IN","9573221","9849395","10148226","10481261","10850983","11246736","11655335","12066962","12478309","12886728","13295300","13692869","14093063","14512224","14937269","15370700","15815580","16278096","16763511","17280140","17855181","18500344","19197061","19926349","20675189","21458983","22291193","23163378","24069824","25003444","25955802","26914867","27832035","28719359","29608282","30475594","31304874","32076369","32802858","33507218","34214628","34908545","35533128","36085183","36588423","37039578","37454059","37885907","38357245","38850925","39367699","39892598","40395840","40868328","41291813","41668844","42008167","42327187","42658807","43006205","43375562","43760110","44122535","44454297",
"Panama","PAN","Population ages 0-14, male","SP.POP.0014.MA.IN","251266","259519","268146","277160","286352","295544","304779","313961","322989","331843","340463","348858","357007","364743","371975","378674","384777","390269","395211","399807","404304","408806","413378","418122","422949","427687","432338","436918","441527","446266","451138","455893","460505","465204","469918","474548","479031","483332","487392","491314","495262","499218","503186","507201","511450","515883","520481","525360","530433","535594","540701","545979","551570","557114","562448","567665","572658","577340","581512","584607","586724","588545","590128","591246",
