"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Least developed countries: UN classification","LDC","Population ages 0-14, female","SP.POP.0014.FE.IN","51479453","52887679","54366388","55924624","57568204","59248320","60939476","62687103","64499549","66359683","68222914","70000352","71862600","73883885","75906034","77854262","79762558","81728620","83861230","86116313","88237984","90319432","92658360","95173879","97738837","100311993","102824689","105335548","107848553","110454139","113077288","115635023","118473255","121610200","124506854","127293162","130278784","133225215","135985703","138732766","141482845","144293832","147473454","150770548","153924572","157084471","160323082","163597189","166870642","170152355","173459307","176770464","180126718","183549123","186985086","190414575","193881753","197347138","200792523","204277888","207827299","211398356","214944970","218499795",
"Low income","LIC","Population ages 0-14, female","SP.POP.0014.FE.IN","28898167","29591855","30316213","31103200","31958004","32859361","33820732","34866426","35957945","37063024","38194745","39359993","40534528","41698107","42865457","44051280","45273365","46485044","47761230","49085007","50193126","51180043","52357093","53686493","55083358","56527516","57979087","59492626","61049290","62720505","64402082","66095734","68141707","70443400","72495823","74537855","76916333","79280781","81489743","83690494","85820439","87962699","90429681","93004048","95453522","97937591","100541652","103219732","105923361","108660267","111419613","114165403","116935466","119714336","122463298","125199053","127971824","130763642","133583123","136471542","139391196","142294799","145180487","148077430",
"Liechtenstein","LIE","Population ages 0-14, female","SP.POP.0014.FE.IN","2371","2399","2428","2466","2512","2563","2623","2685","2770","2865","2931","2964","2976","2983","2982","2978","2970","2955","2938","2926","2909","2897","2884","2846","2807","2785","2766","2748","2725","2705","2688","2694","2733","2772","2812","2855","2900","2946","2986","3021","3043","3058","3073","3075","3071","3057","3031","2996","2940","2898","2855","2811","2780","2745","2710","2671","2651","2644","2652","2672","2681","2686","2689","2692",
"Sri Lanka","LKA","Population ages 0-14, female","SP.POP.0014.FE.IN","1984533","2034788","2081066","2126028","2173671","2221996","2267401","2312207","2356210","2396736","2433287","2465230","2492376","2514434","2530580","2544417","2560862","2579759","2601669","2627859","2654955","2680862","2699506","2707579","2711679","2714477","2715379","2713770","2709079","2704331","2700033","2692978","2683154","2666656","2640148","2608136","2572844","2538305","2508635","2483720","2465820","2463070","2473356","2487692","2502444","2517043","2533726","2551122","2569706","2588707","2605331","2621641","2633055","2637338","2637614","2630900","2617330","2598747","2586826","2567828","2542938","2528223","2486262","2424963",
"Lower middle income","LMC","Population ages 0-14, female","SP.POP.0014.FE.IN","167496968","172666402","177927333","183347495","188646408","193620594","198450034","203220842","208016775","212846237","217617665","222310672","227088269","232057564","237080523","242040548","247074179","252243471","257424045","262866838","268771962","275070536","281590756","288183610","294881730","301651243","308395929","315021935","321448827","327747273","334431096","340458790","346296310","351958345","357291292","362202590","366649405","370755678","374554153","378122062","381739159","385422409","389058767","392561190","395894638","399036060","402012699","404878465","407713643","410623574","413692490","416865177","419985047","423116429","426036179","428532711","430709227","432535932","434194351","435729824","437162775","438654539","440022989","441205195",
"Low & middle income","LMY","Population ages 0-14, female","SP.POP.0014.FE.IN","423076863","429726532","440124273","454918099","469291584","482228633","495179608","507024335","518904631","531417867","543614355","555818165","567131280","578357314","590348348","602033934","613258888","621964089","626932493","631706201","637583890","644240627","652655184","660601194","667494719","674846950","682940042","692188894","701615254","711239565","722230992","732305089","741615747","750584138","758094095","764143285","769155507","772615949","775311092","777717884","779478070","780495304","780751036","780863419","780925220","780716955","781558957","784109599","787874378","792549859","797797155","803702396","810545745","817913258","825220294","831915456","838149841","844438560","849987954","854424415","857639944","859683734","860437520","860714887",
"Lesotho","LSO","Population ages 0-14, female","SP.POP.0014.FE.IN","165351","171021","176630","181894","186565","191962","198580","205048","211153","217136","222980","228816","234722","240736","247063","253827","260876","269056","278177","287356","296783","306443","316296","326301","336468","345960","352956","359510","367207","374319","380503","385765","390174","393655","396180","397937","399163","398939","396959","393964","390231","386228","382065","377747","373221","368901","366135","364404","363831","364519","364969","365444","366308","367805","370008","372649","375568","378325","380718","383127","385957","388942","391486","393705",
"Late-demographic dividend","LTE","Population ages 0-14, female","SP.POP.0014.FE.IN","209370036","209304198","212490418","219757526","226497881","231949899","237299213","241389831","245458321","250142480","254508310","259024072","262657335","266016411","270160427","274131515","277683486","278672735","275797452","272512294","270270196","268630818","268320292","267338389","265223807","263498499","262590413","262889206","263493032","264227904","265727267","267001232","267407417","267381287","266641836","265032408","262592636","259049278","255208321","251299935","246707760","241262979","234799234","228397931","222378706","216212098","211244137","208158722","206098415","204758056","203772195","203273302","203729320","204701798","205857343","206770999","207643077","208948957","209600240","209304200","208023872","205720730","202627334","199066010",
"Lithuania","LTU","Population ages 0-14, female","SP.POP.0014.FE.IN","389354","395386","400631","404025","406056","407361","408970","411057","413333","414879","416544","418652","419067","416975","413433","409419","405040","401138","398193","395481","393393","392349","392117","393414","395957","398983","402355","406206","410452","413481","414741","415192","413944","409824","402911","394574","385601","375875","365203","353789","341710","328361","314640","301479","288473","274679","261696","250557","241475","234619","226849","219473","214982","211789","209174","207238","205702","204281","203648","204132","205252","206999","211069","215442",
"Luxembourg","LUX","Population ages 0-14, female","SP.POP.0014.FE.IN","32571","33357","34215","34935","35624","36314","36851","37089","37094","37033","36887","36725","36408","36186","36171","36011","35577","35009","34552","34033","33430","32877","32313","31753","31209","30713","30469","30548","30948","31642","32418","33221","34094","34998","35921","36758","37449","38121","38774","39528","40248","40752","41088","41299","41551","41872","42250","42604","42936","43190","43512","43782","44101","44741","45350","45878","46212","46861","47640","48449","49195","49790","50418","51232",
"Latvia","LVA","Population ages 0-14, female","SP.POP.0014.FE.IN","231625","235892","239414","242089","243818","244652","244865","245532","247200","248500","249183","250304","251488","252080","252430","252430","251873","251400","251287","251474","252507","254263","256573","259878","263635","266994","270483","274697","278997","281422","281509","280194","275605","268591","261525","253999","245952","237154","227379","217346","207473","197076","186994","178474","170908","164083","158684","154829","152158","149652","146943","145130","144750","145045","145274","145354","145519","145733","145489","144993","144011","142270","141068","140001",
"Macao SAR, China","MAC","Population ages 0-14, female","SP.POP.0014.FE.IN","34749","35665","37607","39503","41378","43129","44603","45637","46094","45897","44972","42835","40067","37678","35602","33792","32218","30851","29667","28697","28063","28331","29517","30963","32471","33988","35517","37199","39054","41114","43374","45660","47752","49379","50465","51120","51380","51165","50525","49590","48253","46630","45198","43802","42106","40412","38949","37555","36254","35364","34827","34763","35485","36549","37513","38471","39585","40961","42673","44636","46659","48295","49588","50856",
"St. Martin (French part)","MAF","Population ages 0-14, female","SP.POP.0014.FE.IN","916","950","983","1014","1041","1065","1094","1132","1170","1206","1244","1282","1319","1353","1386","1418","1448","1473","1493","1502","1500","1487","1557","1750","1986","2250","2548","2883","3248","3631","3954","4176","4334","4447","4519","4542","4517","4447","4322","4230","4271","4384","4498","4616","4737","4849","4944","5007","5032","5010","4933","4834","4752","4648","4506","4384","4280","4144","3970","3799","3640","3466","3350","3291",
"Morocco","MAR","Population ages 0-14, female","SP.POP.0014.FE.IN","2644173","2743669","2842652","2938419","3020913","3099071","3179965","3262667","3344174","3423499","3502257","3578909","3656286","3735397","3811926","3887383","3962016","4036787","4114243","4194529","4279212","4367950","4458144","4546793","4629195","4702976","4764630","4812188","4847570","4871863","4888358","4900954","4910156","4911436","4902671","4887462","4867005","4842168","4815694","4787354","4756678","4724187","4690596","4657933","4631319","4609890","4590057","4574498","4565896","4567908","4581664","4605686","4635290","4668267","4704269","4739475","4769502","4796708","4821662","4839236","4851422","4858438","4858928","4853355",
"Monaco","MCO","Population ages 0-14, female","SP.POP.0014.FE.IN","1561","1480","1462","1533","1604","1644","1646","1602","1600","1675","1728","1751","1761","1737","1681","1687","1748","1787","1809","1798","1759","1696","1669","1714","1783","1841","1882","1909","1918","1903","1890","1914","1956","1993","2030","2063","2090","2108","2118","2102","2082","2101","2144","2174","2186","2179","2152","2100","2061","2080","2122","2150","2170","2181","2187","2197","2212","2228","2245","2269","2292","2314","2343","2375",
"Moldova","MDA","Population ages 0-14, female","SP.POP.0014.FE.IN","355792","371550","384179","392353","396249","395504","392349","388810","384981","380916","376579","372244","368090","363843","359679","355781","352518","350330","349640","350714","353415","357327","362415","369092","377340","385542","392796","399048","403167","404182","402528","399427","395306","390004","382969","374017","365108","354933","344756","332674","321803","312640","302963","293414","284571","276187","268851","262963","258489","255778","253699","251558","249940","249191","251337","254414","256773","257095","256411","255188","254337","252221","240477","232189",
"Madagascar","MDG","Population ages 0-14, female","SP.POP.0014.FE.IN","1135771","1178251","1221251","1263894","1301461","1335038","1370041","1407042","1446358","1488343","1533291","1582112","1634173","1687799","1742612","1798561","1855607","1913807","1973102","2032914","2092355","2150300","2206884","2262484","2317134","2371483","2424753","2479127","2537552","2600236","2668361","2741909","2820183","2903969","2993976","3090585","3193246","3299650","3407562","3515482","3621469","3726431","3830238","3932276","4034287","4136145","4238577","4341943","4444688","4546306","4644903","4737576","4824670","4909344","4993154","5077815","5166737","5259378","5352676","5445123","5536094","5624370","5710637","5796568",
"Maldives","MDV","Population ages 0-14, female","SP.POP.0014.FE.IN","17298","17935","18660","19474","20400","21650","23135","24418","25412","26314","27234","28155","29041","29858","30692","31668","32706","33659","34643","35693","36707","37676","38567","39353","40204","41635","43599","45583","47379","49009","50747","52566","54193","55560","56584","57178","57351","57165","56621","55705","54541","53275","51948","50552","49069","47549","46202","45178","44474","44089","44005","44190","44607","45192","46134","47436","48834","50257","51646","52882","53827","54479","54711","54489",
"Middle East & North Africa","MEA","Population ages 0-14, female","SP.POP.0014.FE.IN","21978979","22679002","23377519","24091119","24802499","25514747","26265494","27060461","27850481","28654014","29479218","30313925","31163258","32045852","32943698","33921887","35059074","36196263","37205193","38282691","39500650","40786119","42120360","43502450","44923182","46336454","47751052","49144061","50461365","51709864","53197442","54177502","55177623","55989756","56593444","56994242","57210607","57255133","57219780","57163593","57084142","56996796","56902391","56836381","56851688","56951982","57070170","57238449","57650210","58304292","59116995","60114537","61310223","62739860","64320264","65854679","67129970","68196874","69195730","70066447","70763815","71303390","71708663","71978316",
"Mexico","MEX","Population ages 0-14, female","SP.POP.0014.FE.IN","8290018","8598893","8919203","9244897","9580742","9933610","10296372","10662920","11033539","11407482","11783188","12144346","12487574","12826009","13159413","13487440","13806336","14118392","14421171","14697817","14929105","15110056","15264060","15404461","15522817","15616121","15678742","15710886","15730678","15742973","15775318","15838105","15917936","16016383","16120937","16220327","16303369","16367711","16423813","16473073","16522981","16574091","16617683","16656487","16681296","16682453","16664403","16638541","16609335","16576491","16552342","16545662","16531967","16490425","16421990","16328394","16228757","16127388","16002228","15862670","15726752","15572830","15390179","15197527",
"Marshall Islands","MHL","Population ages 0-14, female","SP.POP.0014.FE.IN","3583","3723","3867","4016","4165","4321","4488","4690","4971","5303","5596","5799","5955","6106","6301","6549","6811","7086","7375","7675","7980","8296","8630","8976","9337","9720","10123","10535","10928","11218","11403","11557","11688","11793","11866","11915","11947","11969","11992","11959","11803","11570","11316","11059","10814","10595","10413","10280","10203","10174","10181","10079","9834","9550","9222","8871","8535","8220","7897","7526","7117","6700","6479","6439",
"Middle income","MIC","Population ages 0-14, female","SP.POP.0014.FE.IN","394178696","400134677","409808060","423814899","437333580","449369272","461358876","472157909","482946686","494354843","505419610","516458172","526596752","536659207","547482891","557982654","567985523","575479045","579171263","582621194","587390764","593060584","600298091","606914701","612411361","618319434","624960955","632696268","640565964","648519060","657828910","666209355","673474040","680140738","685598272","689605430","692239174","693335168","693821349","694027390","693657631","692532605","690321355","687859371","685471698","682779364","681017305","680889867","681951017","683889592","686377542","689536993","693610279","698198922","702756996","706716403","710178017","713674918","716404831","717952873","718248748","717388935","715257033","712637457",
"North Macedonia","MKD","Population ages 0-14, female","SP.POP.0014.FE.IN","264717","267232","270545","273339","274756","276013","276926","277070","276211","274624","272621","270650","268440","265784","263013","260261","257566","255616","254905","255140","256134","257991","259517","260161","260646","260904","260952","260743","260087","258833","256692","251795","247514","245615","243641","241519","238399","233103","228043","223852","221435","220180","215599","211604","206348","200260","194103","188313","183010","177890","173254","169227","165706","162703","160237","158024","155622","152821","149688","146822","144272","142262","141320","138981",
"Mali","MLI","Population ages 0-14, female","SP.POP.0014.FE.IN","1084018","1100757","1116968","1132871","1149690","1167307","1185432","1204655","1225210","1246886","1269824","1294297","1320683","1349426","1380065","1412373","1446551","1483014","1521899","1563226","1606755","1651603","1697175","1743087","1789560","1836284","1882887","1929259","1975853","2022921","2069608","2117126","2165863","2214663","2263553","2311104","2357367","2406039","2459819","2520077","2586724","2659296","2738951","2825820","2920659","3024386","3133800","3247269","3365853","3489440","3619420","3755278","3891962","4029479","4168155","4306481","4445373","4584338","4722738","4859181","4994776","5132119","5270908","5409636",
"Malta","MLT","Population ages 0-14, female","SP.POP.0014.FE.IN","58160","56670","54960","53163","51283","49223","47100","45127","43254","41481","40108","39089","38043","37061","36234","35802","35525","35385","35566","35854","36271","36610","37553","38324","38476","39174","39689","39718","39795","39908","39883","40472","40438","40331","40041","39543","39097","38696","38177","37631","37107","36508","35730","34855","33957","33087","32233","31422","30794","30378","29964","29540","29267","29142","29238","29525","29937","30584","31394","32315","32758","32784","33624","35187",
"Myanmar","MMR","Population ages 0-14, female","SP.POP.0014.FE.IN","4290810","4424164","4558762","4692113","4813081","4925482","5038860","5151992","5264924","5376158","5485679","5594142","5701102","5805217","5905886","6004540","6102231","6198945","6293725","6386311","6475497","6560248","6643059","6729508","6818458","6899248","6965646","7017604","7056365","7089674","7121522","7147545","7166944","7180601","7187118","7185787","7179410","7166009","7141775","7108763","7075189","7051155","7040603","7036314","7025094","7003232","6974721","6943962","6895566","6845699","6812579","6780291","6749011","6720001","6693708","6669820","6645522","6615250","6582705","6555664","6534272","6516131","6498197","6481230",
"Middle East & North Africa (excluding high income)","MNA","Population ages 0-14, female","SP.POP.0014.FE.IN","20419630","21063946","21698858","22348526","22991071","23634451","24316031","25028592","25739750","26454583","27180534","27911207","28654959","29417701","30192917","31041415","32040192","33035440","33899907","34826682","35891845","37026868","38210054","39437612","40704434","41960165","43214385","44441926","45595624","46684488","48129442","49015850","49836321","50557183","51106682","51444994","51582657","51544857","51430562","51291271","51125973","50953914","50775615","50630207","50578345","50621211","50676775","50763839","51078837","51629051","52346902","53241557","54323562","55630915","57093207","58516563","59680204","60637472","61526137","62275667","62875151","63350568","63699855","63935160",
"Montenegro","MNE","Population ages 0-14, female","SP.POP.0014.FE.IN","86495","88745","90579","91876","92410","92045","90738","88688","86282","84042","82311","81178","80575","80372","80269","80038","79608","79057","78505","78126","78032","78097","78229","78500","78758","78839","78680","78288","77727","77160","76695","76291","75591","74610","73622","72551","71339","69964","68447","66967","65620","64722","63864","63068","62254","61489","60730","59984","59331","58805","58278","57590","56920","56422","56062","55717","55329","54997","54710","54526","54400","54135","53710","53149",
"Mongolia","MNG","Population ages 0-14, female","SP.POP.0014.FE.IN","185602","195843","206286","217121","228550","240413","252465","264332","275336","284884","293530","302110","310659","319168","327645","335881","343613","350639","357063","362709","368115","374135","380654","387690","395414","404031","413563","423525","433287","440667","445359","449073","451678","452937","452816","451552","449482","446575","442446","437102","429067","418822","408483","397963","387483","377697","369931","365584","365065","368195","373379","379288","386977","397248","409984","424948","441733","460017","479598","499536","516212","528459","537161","541480",
"Northern Mariana Islands","MNP","Population ages 0-14, female","SP.POP.0014.FE.IN","2225","2292","2364","2439","2511","2576","2632","2629","2529","2417","2452","2664","2944","3206","3338","3364","3374","3378","3379","3374","3504","3798","4107","4400","4708","5058","5474","5947","6450","6986","7343","7396","7327","7223","7106","7207","8009","9367","10822","12319","13192","13153","12753","12195","11488","10659","9770","8912","8163","7581","6973","6529","6364","6200","6032","5865","5702","5541","5381","5216","5076","4953","4844","4743",
"Mozambique","MOZ","Population ages 0-14, female","SP.POP.0014.FE.IN","1393389","1427741","1464573","1501924","1540093","1582916","1628380","1674439","1721674","1769857","1821178","1876656","1937189","2002156","2069137","2138469","2210936","2291083","2380573","2474303","2546515","2603320","2665015","2724564","2784578","2841932","2892225","2902947","2895361","2914919","2952550","2998794","3045628","3124334","3274925","3420960","3525441","3629156","3730963","3836550","3945899","4058779","4174997","4295646","4419353","4544366","4671520","4801875","4939302","5086342","5241419","5400802","5560041","5718766","5873332","6024093","6178068","6335248","6492918","6652039","6815048","6981180","7147007","7307990",
"Mauritania","MRT","Population ages 0-14, female","SP.POP.0014.FE.IN","180054","184695","189706","195255","201804","209138","216789","224785","233065","241567","250228","258976","267805","276718","285720","294824","304009","313290","322693","332156","341724","351549","361587","371802","382226","392838","403619","414595","425860","437120","448692","460952","474664","489756","505070","519861","533268","546227","559366","572606","586094","599395","612340","625047","637728","650729","664206","677956","694196","714762","739121","767366","798818","823825","841295","858865","876309","893419","910191","926470","942204","957601","972856","987845",
"Mauritius","MUS","Population ages 0-14, female","SP.POP.0014.FE.IN","151771","152221","156636","160570","163649","166015","167754","168958","169685","169911","169609","168804","167613","166333","165172","164174","163277","162379","160942","160300","159801","159275","158609","157767","157555","157326","157113","156774","156092","155466","154838","154555","154404","153868","153377","151850","150657","150106","149423","149508","149602","149565","149570","149512","148991","147939","146173","143945","141269","138394","135613","132879","130429","128074","125296","122052","118822","115750","112688","109605","106609","104126","101695","99652",
"Malawi","MWI","Population ages 0-14, female","SP.POP.0014.FE.IN","794840","810024","826577","846272","867773","892057","920029","948784","978226","1008205","1038574","1069407","1101077","1133853","1167882","1203562","1241386","1281923","1327888","1380298","1437635","1498904","1563018","1628882","1695465","1762656","1829405","1912706","2014267","2115228","2203130","2273842","2342186","2376891","2348540","2338837","2373879","2410896","2456156","2511342","2572316","2638711","2712189","2791300","2875621","2966154","3060757","3157290","3257738","3361303","3463226","3562690","3658928","3750701","3837586","3918992","3993935","4062725","4126626","4186083","4241313","4293051","4343481","4395133",
"Malaysia","MYS","Population ages 0-14, female","SP.POP.0014.FE.IN","1764144","1832589","1898196","1960536","2019434","2071145","2115080","2153648","2188126","2219906","2249394","2276260","2300741","2325668","2351649","2377275","2402749","2429290","2457853","2489359","2525781","2568210","2617093","2671471","2729785","2790865","2853934","2917864","2980182","3039637","3099223","3162138","3228648","3297769","3368241","3437892","3504511","3566781","3622239","3670039","3727099","3791541","3845363","3886742","3916032","3934478","3942866","3942897","3932023","3908478","3876647","3848796","3829808","3814659","3802542","3792895","3783782","3774758","3766379","3756955","3745961","3735310","3726917","3724213",
"North America","NAC","Population ages 0-14, female","SP.POP.0014.FE.IN","30307329","30937981","31271343","31547371","31958686","32376716","32405392","32209137","32046536","31802824","31585982","31401024","31017824","30526932","30020870","29526048","29007692","28553732","28175417","27885621","27689559","27629846","27653852","27680169","27687707","27691415","27735902","27906381","28204134","28585310","29053374","29598867","30141666","30611964","30972859","31241699","31468977","31716201","31962723","32196010","32374515","32466758","32532651","32567803","32577048","32538885","32531030","32577879","32671629","32750991","32799944","32837640","32914155","32977350","33042963","33086969","33138254","33159677","33106723","32982847","32920903","32525620","32199441","31935569",
"Namibia","NAM","Population ages 0-14, female","SP.POP.0014.FE.IN","127152","130252","133580","137165","140839","144575","148550","152832","157427","162350","167606","173208","179176","185488","192132","199053","206024","212911","219191","225032","230675","235618","240374","245306","250292","255431","260827","266539","272763","281480","291423","300493","310003","320257","330779","340693","349707","358440","367184","375642","383295","389220","392814","394331","394476","393182","390981","389262","388643","389383","391643","395479","400476","405894","411464","417424","424008","431089","438355","445527","452756","459972","466776","472870",
"New Caledonia","NCL","Population ages 0-14, female","SP.POP.0014.FE.IN","14693","15194","15685","16191","16733","17289","17960","18627","19285","20232","21879","23541","24702","25345","25842","26089","26279","26530","26654","26635","26676","26875","27112","27289","27399","27399","27375","27405","27426","27441","27567","27807","28089","28443","28866","29197","29451","29854","30345","30804","31250","31631","31907","32047","32082","32043","31864","31645","31492","31342","31330","31476","31647","31829","31972","31724","31375","31017","30667","30356","30019","29585","29090","28587",
"Niger","NER","Population ages 0-14, female","SP.POP.0014.FE.IN","863803","883135","903976","928045","955186","982475","1009367","1036602","1063784","1090763","1117638","1144140","1170662","1197785","1225582","1254508","1284839","1316936","1351862","1390310","1432010","1476365","1522450","1569638","1618297","1668220","1718481","1769731","1822219","1875698","1931500","1989886","2050755","2114651","2181886","2254066","2331977","2415237","2504412","2598703","2697988","2803235","2914237","3031602","3156053","3286754","3422787","3564346","3711384","3863433","4019977","4180258","4344354","4512934","4686395","4865644","5052179","5245523","5444480","5648819","5858550","6074114","6296299","6523990",
"Nigeria","NGA","Population ages 0-14, female","SP.POP.0014.FE.IN","9173317","9365988","9573864","9804320","10065995","10331768","10586816","10843837","11106832","11380077","11663112","11963196","12285460","12631405","13009012","13422644","13865558","14336224","14836994","15360533","15899499","16448340","17003586","17510992","18014746","18558474","19080679","19583179","20075808","20565841","21051775","21529691","22005084","22483518","22972463","23477207","23996249","24526492","25066457","25646418","26293611","27002885","27769627","28583800","29427877","30303395","31215374","32157460","33128013","34119813","35126821","36152577","37190781","38224976","39231899","40192593","41119965","42028248","42916003","43790452","44659123","45518662","46354710","47161978",
"Nicaragua","NIC","Population ages 0-14, female","SP.POP.0014.FE.IN","424260","439888","455669","471076","485917","500138","514370","529392","545292","561982","579475","597787","615471","633734","653797","674316","695239","716472","737655","758705","780040","801517","822765","843497","863454","882502","900504","917508","933622","948848","963149","976546","988929","1000148","1009955","1018090","1023867","1027185","1028437","1028510","1027968","1026381","1023825","1020296","1016030","1012211","1008893","1005359","1001917","998927","996575","994905","994239","994635","995814","997652","1000035","1002780","1005735","1008785","1012032","1015109","1017373","1018669",
"Netherlands","NLD","Population ages 0-14, female","SP.POP.0014.FE.IN","1677324","1682335","1675562","1675442","1682606","1693668","1704175","1710727","1715804","1725794","1737606","1744821","1743992","1733194","1714340","1693385","1667482","1635522","1603185","1570857","1541400","1513213","1481375","1447218","1411349","1377682","1352307","1335515","1327173","1326393","1333611","1346800","1360675","1373518","1384551","1391868","1397112","1405430","1418318","1432234","1445696","1456986","1463571","1466593","1465412","1458209","1446807","1435855","1428484","1424057","1420904","1417367","1410161","1398263","1385381","1372073","1359707","1349728","1339865","1332226","1326779","1325261","1331106","1337124",
"Norway","NOR","Population ages 0-14, female","SP.POP.0014.FE.IN","452198","450135","447457","446480","447256","448984","451606","454590","457223","460056","462167","463483","465079","465915","465718","464697","462214","458403","453640","448035","441708","435142","428415","420870","412691","405501","399278","394200","391703","390855","391636","394650","399022","404189","409025","413471","417997","422472","427148","432491","437305","440216","442267","443390","443290","442561","441904","442268","443895","446255","448577","450083","451497","453301","454582","455192","456144","457099","456105","453764","450451","446345","443412","441135",
"Nepal","NPL","Population ages 0-14, female","SP.POP.0014.FE.IN","2031943","2071309","2110752","2148707","2188868","2232368","2276888","2323319","2372473","2423946","2477728","2533970","2591819","2650332","2711148","2774895","2840328","2907504","2976893","3048680","3121869","3196591","3273886","3354057","3437538","3523547","3610879","3700541","3793797","3889593","3987941","4088834","4193170","4300274","4406574","4510147","4606768","4692710","4768892","4835811","4893417","4941150","4977730","5004666","5021595","5024753","5011974","4984810","4942590","4887780","4826142","4762223","4701270","4643092","4587054","4533275","4483892","4440582","4399403","4361356","4337073","4329065","4324779","4320888",
"Nauru","NRU","Population ages 0-14, female","SP.POP.0014.FE.IN","771","815","864","927","1004","1090","1147","1169","1201","1235","1254","1261","1263","1261","1253","1243","1234","1227","1213","1189","1168","1154","1132","1149","1224","1308","1407","1518","1640","1768","1892","2007","2081","2099","2091","2076","2054","2027","2001","1975","1950","1933","1924","1911","1888","1862","1836","1814","1800","1797","1808","1834","1886","1954","2018","2075","2129","2182","2233","2270","2302","2334","2363","2386",
"New Zealand","NZL","Population ages 0-14, female","SP.POP.0014.FE.IN","380509","390352","400587","407697","415133","420417","426033","431981","434312","436040","438756","441834","445753","449291","452119","453759","450154","442714","433513","423165","415292","408337","403745","400882","396692","391930","384705","381265","376998","375888","378954","395926","397562","401625","406569","411944","417821","422973","426185","427100","427469","426984","430491","434188","435262","434260","434361","435200","436815","439308","442426","443712","443166","442482","445734","451373","458492","465809","470251","469780","473180","470715","466595","471456",
"OECD members","OED","Population ages 0-14, female","SP.POP.0014.FE.IN","118580970","120528071","121822407","122838959","124039420","125364869","126359719","127195886","128072363","128770733","129304425","129939033","130289413","130440101","130435885","130239580","129849222","129432969","128947754","128402646","127901115","127563266","127241033","126749564","126168887","125576288","124943194","124387954","124010732","123769608","123712090","123863893","124042005","124212894","124197889","124007491","123758108","123550081","123348015","123167175","122937583","122686940","122395811","122032434","121600624","121106187","120666354","120329884","120201508","120091953","119959202","119705420","119526420","119353500","119190939","119012829","118901931","118822538","118656573","118282302","117824650","116829319","115883674","114969017",
"Oman","OMN","Population ages 0-14, female","SP.POP.0014.FE.IN","109638","111906","114557","117931","121995","126175","130376","134776","139396","144253","149354","154730","160445","166554","173316","180928","189423","198919","209477","221149","233996","248054","263295","279574","296638","313582","329524","344432","358392","371472","383657","394835","404780","413011","419495","424241","427111","428330","428188","427015","425050","422423","419268","415543","409829","402284","394717","387773","382067","378325","379615","387234","398277","413968","435246","457597","477740","497685","519306","543883","571476","593467","606431","614954",
"Other small states","OSS","Population ages 0-14, female","SP.POP.0014.FE.IN","981489","998919","1018312","1036307","1052402","1067615","1081901","1094284","1106005","1117622","1129296","1141638","1154429","1167571","1181201","1196209","1213162","1231558","1250163","1269585","1290066","1310914","1332523","1355504","1380039","1407360","1436757","1467608","1499548","1533521","1569514","1601418","1608852","1611430","1622083","1627651","1633238","1637374","1638506","1638392","1638203","1638472","1638776","1637141","1634689","1632805","1631516","1630589","1629495","1627754","1627928","1628969","1630677","1635843","1644572","1651314","1655372","1658820","1660417","1660241","1657665","1654188","1654855","1652962",
"Pakistan","PAK","Population ages 0-14, female","SP.POP.0014.FE.IN","9100854","9372791","9661697","9972214","10307933","10671138","11051873","11436249","11821185","12203652","12586479","12959291","13333965","13725428","14121471","14524621","14938048","15365556","15814445","16301236","16850870","17468515","18135029","18831735","19546233","20294423","21087710","21915938","22769321","23639214","24522250","25411267","26262136","27079859","27885994","28667752","29416969","30113875","30770855","31404975","32040621","32663080","33220468","33721586","34192109","34618541","35018578","35439362","35903471","36405635","36939037","37485192","38014577","38516837","38976386","39398808","39788080","40152477","40521656","40902266","41306067","41720065","42108106","42467089",
"Panama","PAN","Population ages 0-14, female","SP.POP.0014.FE.IN","244615","252745","261251","270137","279164","288152","297149","306049","314734","323201","331434","339459","347253","354638","361527","367875","373608","378715","383255","387427","391466","395474","399534","403771","408105","412361","416527","420640","424823","429187","433742","438234","442612","447077","451538","455907","460124","464154","467952","471619","475311","479011","482702","486414","490313","494334","498486","502917","507573","512343","517086","522025","527273","532443","537366","542124","546597","550737","554418","557136","558968","560546","561918","562837",
"Peru","PER","Population ages 0-14, female","SP.POP.0014.FE.IN","2214029","2288875","2362175","2433642","2505781","2579405","2654032","2729390","2805390","2882790","2954844","3024707","3097669","3171267","3246093","3319086","3390051","3460708","3531665","3601744","3672722","3743922","3812976","3880529","3946824","4011282","4072870","4131318","4187935","4242680","4294913","4343254","4387109","4426887","4460267","4486815","4508751","4526455","4538805","4544161","4541646","4528891","4506679","4479332","4451569","4425954","4401788","4379116","4353890","4328850","4311280","4301557","4297146","4295083","4296141","4301810","4316337","4332863","4349649","4364068","4366616","4361867","4349653","4332552",
