"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"St. Lucia","LCA","Population ages 15-64, male","SP.POP.1564.MA.IN","21084","21072","21034","21002","20978","20971","20994","21051","21148","21308","21774","22500","23233","23972","24704","25449","26210","26966","27735","28535","29383","30284","31197","32075","32898","33695","34497","35301","36099","36911","37818","38836","40030","41325","42536","43655","44682","45639","46543","47389","48180","49066","50141","51251","52323","53366","54379","55376","56347","57287","58359","59469","60382","61159","61871","62555","63194","63746","64218","64623","64944","65149","65279","65436",
"Latin America & Caribbean","LCN","Population ages 15-64, male","SP.POP.1564.MA.IN","58798684","60233032","61730039","63307100","64972615","66712993","68500336","70342156","72247527","74217926","76264817","78395724","80603629","82880056","85217623","87604823","90030261","92537779","95140989","97793068","100484776","103180251","105875689","108602249","111350916","114114825","116903169","119723254","122584838","125470893","128443322","131492540","134555720","137644537","140768348","143912857","147069421","150259906","153468369","156674167","159861953","163027983","166177462","169296539","172403843","175488479","178519750","181505126","184430382","187316898","190145009","193112745","196046358","198934879","201745898","204469331","207127670","209672850","212039760","214317928","216470829","218372508","220209489","222156727",
"Least developed countries: UN classification","LDC","Population ages 15-64, male","SP.POP.1564.MA.IN","66524218","67970235","69459992","70937978","72433897","74022470","75682416","77413795","79232402","81084367","82889789","84321059","85804518","87749937","89832445","91881443","93865473","95951914","98274677","100718932","102907513","105036937","107622202","110571090","113623343","116711628","119836944","123035779","126222467","129508067","132898220","136391693","140367724","144646100","148957312","153299996","157526173","161750416","166249176","171002285","175757415","180591948","185775583","191110534","196398902","201798815","207179792","212379004","217657531","223276525","229260151","235624245","242237766","249055373","256119364","263283815","270792372","278625732","286498603","294515912","302973816","311643040","320152269","328716125",
"Low income","LIC","Population ages 15-64, male","SP.POP.1564.MA.IN","36046481","36872766","37725803","38569090","39418387","40305654","41193453","42091285","43042205","44028803","45050791","46088362","47116448","48219015","49432248","50685873","51951172","53209470","54632468","56141384","57353879","58430069","59841070","61496199","63199365","64917485","66611640","68338331","70047215","71825980","73586852","75408774","77632424","79994789","82365241","84844689","87263528","89624386","92113551","94795664","97504487","100365044","103631163","107074932","110500481","114077647","117965716","121909956","125790945","129795912","133925239","138217008","142420535","146284854","150194680","154397443","159070392","164087728","169356089","174999546","180831298","186667707","192646556","198947520",
"Liechtenstein","LIE","Population ages 15-64, male","SP.POP.1564.MA.IN","5063","5200","5358","5524","5701","5865","6049","6239","6412","6595","6781","6949","7116","7297","7473","7642","7818","8000","8180","8366","8565","8746","8905","9082","9283","9491","9668","9825","10003","10180","10341","10495","10655","10800","10934","11089","11249","11409","11562","11707","11859","11975","12055","12169","12294","12367","12436","12493","12529","12572","12630","12685","12733","12767","12782","12813","12836","12861","12883","12898","12924","12956","12972","12963",
"Sri Lanka","LKA","Population ages 15-64, male","SP.POP.1564.MA.IN","2840667","2907836","2980412","3055998","3130451","3205247","3283295","3363981","3446613","3530333","3615706","3702652","3791020","3882371","3975943","4069256","4160454","4249262","4337464","4424896","4509276","4590147","4670249","4750518","4830836","4914142","5001586","5092600","5184793","5270825","5354748","5441807","5529828","5622871","5720675","5815247","5904072","5984569","6053513","6117049","6175217","6238847","6308893","6372514","6430842","6484799","6538370","6589729","6635410","6673632","6709079","6749108","6777980","6792229","6804912","6818204","6834394","6851777","6896857","6935509","6974539","7056648","7071882","7033673",
"Lower middle income","LMC","Population ages 15-64, male","SP.POP.1564.MA.IN","234722533","239204678","243787537","248493440","253654232","259336267","265209727","271345334","277826461","284608105","291638800","298500683","305659183","313515104","321607714","329861249","338276690","347073793","356083567","365257119","375131539","385483306","395846494","406291689","416845812","427734089","439014545","450620329","462614397","474948763","488117068","501045590","513919234","527162131","540978027","555182469","569816421","584820594","600220339","615861716","631807445","647932149","663823796","679617121","695631752","711632844","727548850","743550560","759387341","775303053","791794885","808474237","824871579","841403516","857976629","873973569","889922502","906151319","922225125","938019711","954168735","970164002","985470289","1001177310",
"Low & middle income","LMY","Population ages 15-64, male","SP.POP.1564.MA.IN","594965530","602445021","612465130","623906236","635936470","649830334","665375848","682029109","699555509","717642594","736734500","755964306","775759214","796200625","815505853","834153534","852756864","873824749","899299524","925657434","951423624","977642957","1003826175","1030805759","1058622783","1086519747","1114787473","1143009670","1171212981","1198860844","1226127756","1252844521","1279390657","1305624822","1332950530","1361547612","1391275209","1422464174","1453954678","1485236781","1517119165","1549807218","1583139493","1616421822","1649942168","1683877705","1716382474","1746724343","1776324829","1805515194","1834690376","1863826987","1892254203","1919878363","1946843320","1973085122","1998909121","2024307071","2049459891","2074802180","2100234735","2125482160","2147710578","2172245411",
"Lesotho","LSO","Population ages 15-64, male","SP.POP.1564.MA.IN","145867","151804","158040","164815","172345","179125","185007","194913","209088","224093","239695","255747","272145","288832","305774","322361","337142","348266","357136","366122","375250","384565","394234","404347","414851","425832","437516","447818","456155","464445","472976","481742","490543","499159","507751","516176","523919","531282","538216","544213","549202","553078","556068","558207","559193","559906","562509","568755","576564","583824","591402","599735","608764","617992","627086","636602","646887","657702","668884","679906","690564","700511","709277","717844",
"Late-demographic dividend","LTE","Population ages 15-64, male","SP.POP.1564.MA.IN","308979197","310294906","314238341","319551367","325074298","332103290","340450396","349549066","358971091","368478803","378595608","388814354","399195415","409389777","417973385","425579562","433068350","442526851","455670260","469131375","481509223","493767101","505724597","518352341","531652993","544819386","557795589","570148156","582078178","592957356","601988237","610646149","619305411","627466318","636068333","645146042","654912068","665724897","676354967","686376719","696409755","706938728","718083519","729020553","739674529","750819610","760932550","769386112","777255848","784289562","790175314","795450627","800278519","804316954","807506601","809893920","811798238","812863688","813357444","813802968","813711088","813766761","813614016","813553756",
"Lithuania","LTU","Population ages 15-64, male","SP.POP.1564.MA.IN","802029","815240","827547","839721","852998","866903","880801","893983","906020","916141","927039","939076","949868","961719","976715","993989","1011814","1028991","1044859","1058102","1069802","1082791","1096902","1111068","1124127","1136529","1149062","1161305","1172929","1180860","1182989","1182132","1176878","1167138","1156633","1146182","1136393","1127554","1119733","1113109","1106749","1099601","1093672","1087448","1077443","1062410","1047828","1037536","1028700","1018514","998027","976443","964371","955431","947591","938380","925494","911388","901882","898404","897184","898041","904770","911245",
"Luxembourg","LUX","Population ages 15-64, male","SP.POP.1564.MA.IN","106235","106575","107366","108018","108635","109192","109363","109244","109234","109611","110079","111558","113916","115862","117713","119351","120370","121041","121647","122367","123331","124236","124843","125614","126540","127324","128374","129705","130993","132491","134258","135890","137211","138307","139331","140448","141702","143008","144509","146385","148380","150123","151580","153667","156278","158988","161888","164804","168364","172113","175933","181094","186575","191366","196165","201311","206263","211685","216069","220417","224033","227162","231089","235663",
"Latvia","LVA","Population ages 15-64, male","SP.POP.1564.MA.IN","624292","636155","648223","661508","675374","687836","697311","706019","714750","722022","727947","733452","739635","746989","755177","762833","769510","775862","781605","785784","789346","793974","800091","806674","813276","820434","828499","837467","845799","849385","847065","841243","827054","808103","792694","780602","772089","765860","761781","759586","755760","749273","743615","738490","731831","725111","719179","713587","705574","692856","677446","663449","652544","642173","632770","624728","616082","607722","600944","594750","588753","583530","581319","580365",
"Macao SAR, China","MAC","Population ages 15-64, male","SP.POP.1564.MA.IN","46469","46195","48087","50193","52468","54825","57460","60566","64086","68023","72382","76020","78607","80914","82917","84589","85906","86869","87504","87827","87863","88914","91410","94207","97012","99884","102848","105906","109064","112260","115387","118250","120632","122718","124887","127180","129647","132487","135698","139187","142941","147464","153744","161275","169028","176779","184368","191829","199088","205940","212396","217685","220626","222242","223757","225176","226503","227543","228210","228582","228863","228992","228830","228603",
"St. Martin (French part)","MAF","Population ages 15-64, male","SP.POP.1564.MA.IN","1020","1051","1086","1122","1165","1225","1302","1392","1452","1482","1518","1555","1590","1629","1674","1739","1825","1917","2012","2112","2221","2335","2775","3632","4596","5586","6593","7607","8628","9652","10217","10208","10088","9968","9853","9742","9629","9518","9416","9404","9547","9760","9966","10160","10346","10511","10658","10814","10978","11151","11252","11185","11025","10854","10736","10691","10645","10596","10465","10304","10193","10070","10074","10180",
"Morocco","MAR","Population ages 15-64, male","SP.POP.1564.MA.IN","3013599","3058844","3108971","3161699","3223340","3299738","3384390","3475729","3573909","3678986","3791591","3909589","4028502","4148275","4271975","4400542","4532431","4673637","4824846","4980561","5143849","5312568","5483267","5656370","5829562","6003168","6171599","6333639","6497164","6662002","6829749","6995652","7159704","7327104","7498747","7687659","7892173","8099598","8306004","8508080","8707000","8905141","9101461","9292477","9489660","9703428","9920004","10128929","10329782","10521110","10704770","10882470","11055427","11222833","11379575","11524992","11666093","11799597","11919298","12030529","12146762","12268345","12388764","12512271",
"Monaco","MCO","Population ages 15-64, male","SP.POP.1564.MA.IN","6578","6662","6726","6764","6792","6819","6854","6897","6962","7046","7138","7228","7309","7395","7481","7581","7716","7861","8011","8164","8313","8461","8637","8819","8979","9128","9259","9380","9497","9629","9755","9843","9916","9991","10065","10139","10217","10293","10371","10452","10488","10453","10384","10308","10229","10152","10079","10003","9943","9919","9906","9886","9871","9859","9845","9828","9782","9714","9642","9565","9462","9346","9257","9194",
"Moldova","MDA","Population ages 15-64, male","SP.POP.1564.MA.IN","552253","560306","569631","580837","594168","609342","625803","641641","657184","672863","688544","704297","720302","736583","753301","769721","785302","798951","810782","820725","829104","837087","844687","850914","855697","859984","864695","870669","877330","884499","891449","897400","901539","904604","907132","909153","915429","921135","930633","940048","947232","952208","957847","963539","968502","972680","975711","978184","980876","983732","986958","990481","993231","992792","985901","968169","946696","921192","897159","875651","859951","842285","839560","830564",
"Madagascar","MDG","Population ages 15-64, male","SP.POP.1564.MA.IN","1369393","1387626","1407579","1430086","1460904","1498798","1537658","1577698","1618943","1661366","1705151","1750158","1796367","1844248","1894184","1946279","2000496","2056905","2115535","2176525","2240031","2306660","2376946","2450851","2528378","2609821","2696010","2786413","2879617","2975365","3073673","3174678","3278696","3386477","3497555","3610398","3724556","3841348","3961963","4086820","4216856","4352084","4493194","4641153","4796078","4958850","5129759","5307856","5493273","5686685","5887425","6094482","6306378","6520613","6733428","6944628","7158423","7375446","7595541","7820093","8049195","8282021","8519910","8765652",
"Maldives","MDV","Population ages 15-64, male","SP.POP.1564.MA.IN","30444","30958","31402","31763","31987","32201","32540","33032","33731","34550","35430","36399","37466","38626","39750","40697","41573","42506","43461","44463","45588","46820","48142","49547","51006","52372","53596","54808","56063","57355","58712","60147","61652","63252","64965","67047","69561","72239","75021","77936","81031","84289","87617","90987","94417","97916","103697","112524","122206","131911","141519","150967","160188","169152","178484","188229","197735","206885","215477","222510","226685","229215","229039","225957",
"Middle East & North Africa","MEA","Population ages 15-64, male","SP.POP.1564.MA.IN","28087823","28668882","29323677","30022992","30796091","31622131","32465765","33366282","34308989","35309705","36353011","37426089","38532461","39707613","40943340","42239976","43663620","45195186","46674294","48232218","49964921","52076933","54204761","56073649","58032222","60043045","62108605","64210559","66334893","68561095","71405476","74001799","76574416","78841143","81198183","83873855","86666465","89643437","92756166","95950777","99223979","102541396","105674823","108820329","112175270","115806754","119970609","124450080","128828384","132918184","136463890","139374541","142072094","144802163","147454133","150209399","153028432","155655054","158301214","160942406","162897776","164750108","167330212","170205233",
"Mexico","MEX","Population ages 15-64, male","SP.POP.1564.MA.IN","9132424","9389861","9672772","9978518","10300839","10630588","10967089","11315262","11675907","12046724","12429355","12838642","13272636","13715414","14165821","14622642","15081925","15566515","16085340","16619062","17155076","17674396","18182139","18697747","19219292","19738943","20262047","20796472","21341891","21890118","22500625","23174377","23839196","24480057","25103975","25708786","26295656","26882502","27466686","28048124","28630690","29222750","29830610","30441852","31068306","31704943","32332341","32953589","33559121","34157518","34806481","35488837","36161878","36832372","37487615","38120199","38729898","39305716","39829063","40329532","40779429","41156001","41572277","42040292",
"Marshall Islands","MHL","Population ages 15-64, male","SP.POP.1564.MA.IN","3624","3723","3827","3938","4056","4180","4306","4581","5149","5871","6396","6498","6396","6318","6377","6547","6703","6852","6997","7149","7347","7626","7959","8306","8663","9034","9413","9791","10174","10554","10929","11305","11673","12040","12425","12815","13203","13590","13968","14335","14685","15015","15316","15574","15801","15990","16111","16146","16097","15991","15857","15713","15572","15414","15229","15029","14801","14532","14235","13919","13608","13305","13243","13428",
"Middle income","MIC","Population ages 15-64, male","SP.POP.1564.MA.IN","558919049","565572255","574739327","585337146","596518083","609524680","624182395","639937824","656513304","673613791","691683709","709875944","728642766","747981610","766073605","783467661","800805692","820615279","844667056","869516050","894069745","919212888","943985105","969309560","995423418","1021602262","1048175833","1074671339","1101165766","1127034864","1152540904","1177435747","1201758233","1225630033","1250585289","1276702923","1304011681","1332839788","1361841127","1390441117","1419614678","1449442174","1479508330","1509346890","1539441687","1569800058","1598416758","1624814387","1650533884","1675719282","1700765137","1725609979","1749833668","1773593509","1796648640","1818687679","1839838729","1860219343","1880103802","1899802634","1919403437","1938814453","1955064022","1973297891",
"North Macedonia","MKD","Population ages 15-64, male","SP.POP.1564.MA.IN","421904","428733","434961","441978","451490","461460","472014","483508","495989","509069","522074","534105","545845","557818","569528","581064","592634","604117","615367","626612","637941","649155","658604","665821","672106","677653","682590","687024","691023","694726","697842","698054","690567","677393","668112","669516","676968","681803","689928","695020","696598","696697","691285","694808","695461","694844","694237","693262","692044","690367","688491","687567","686301","683907","681352","678638","675700","672206","667702","661315","652323","644585","642042","634114",
"Mali","MLI","Population ages 15-64, male","SP.POP.1564.MA.IN","1553351","1570729","1589342","1608560","1627032","1645411","1663625","1681314","1699053","1716828","1735111","1752979","1771219","1791232","1811937","1832586","1852324","1873335","1896715","1921298","1948443","1977386","2007480","2039719","2071157","2098469","2121088","2140817","2162524","2191099","2227599","2267677","2310890","2359076","2412157","2469078","2528518","2593782","2670492","2758219","2852217","2951367","3055008","3161100","3268630","3375630","3483379","3594112","3706129","3818845","3933109","4048798","4145858","4248835","4379849","4518028","4668506","4830892","4999328","5174748","5364151","5565235","5768555","5976753",
"Malta","MLT","Population ages 15-64, male","SP.POP.1564.MA.IN","86230","87074","88045","89072","90163","90847","91075","91167","91161","91102","91555","92449","93280","94109","94891","96452","97716","98746","100348","101843","103273","104335","106858","108474","108506","110423","112341","113180","114143","115344","116663","120167","121789","123413","125089","126540","127831","129302","130768","132164","133597","135169","136827","138397","140019","141623","142819","143853","144641","145108","145310","145627","146856","149043","152334","156520","160931","166395","173483","181698","186986","189242","193656","200438",
"Myanmar","MMR","Population ages 15-64, male","SP.POP.1564.MA.IN","6153541","6250740","6352127","6455990","6576250","6716301","6863898","7019879","7184558","7356506","7535388","7718779","7907419","8087773","8258487","8434678","8614712","8804011","9004381","9209129","9420432","9636119","9847180","10078172","10333534","10590913","10848605","11106401","11365513","11622547","11874854","12117755","12354723","12593130","12836577","13084512","13336425","13596742","13865184","14134016","14391319","14630084","14850488","15054870","15252860","15449317","15642925","15836209","16020056","16204691","16404027","16613951","16830742","17047694","17249821","17432774","17611376","17787103","17951796","18104883","18255501","18401658","18546301","18691229",
"Middle East & North Africa (excluding high income)","MNA","Population ages 15-64, male","SP.POP.1564.MA.IN","25902692","26407213","26966200","27572096","28243027","28962831","29704924","30485001","31309638","32170804","33057183","33958086","34874902","35826685","36833445","37902923","39079339","40325078","41495466","42721923","44109349","45886623","47683514","49205486","50817145","52454027","54118282","55802127","57492212","59269812","61849646","64061225","66072375","67870204","69769329","71994873","74326091","76808847","79414573","82098043","84858951","87669043","90307824","92964466","95841021","98707772","101581253","104441967","107100079","109582173","112001328","114120687","116002724","117925089","119869548","121769911","123642010","125499320","127496998","129672037","131861719","134070009","136424834","138961703",
"Montenegro","MNE","Population ages 15-64, male","SP.POP.1564.MA.IN","128434","130988","134182","137639","140786","143218","144647","145214","145394","145908","147304","149846","153340","157428","161597","165463","168866","171872","174615","177352","180266","183583","187282","190996","194219","196656","198222","199022","199284","199375","199538","199824","200323","200866","201201","201225","200931","200517","200046","199654","199399","200141","200780","201315","201489","201887","202572","203629","204819","206044","207381","208400","208877","209086","208885","208260","207615","206909","205934","204730","203412","201929","200702","199897",
"Mongolia","MNG","Population ages 15-64, male","SP.POP.1564.MA.IN","277557","282040","286358","289488","291526","293786","296611","300190","304707","310833","318357","326518","335495","345532","356719","369135","382614","396987","412161","427127","441463","455709","470042","484623","499530","514756","530246","546068","562403","578089","592830","607581","622445","637525","652749","667882","682708","697399","712620","728935","747376","767436","787557","807598","827265","845937","863087","878476","892345","905071","917227","930572","944724","958194","971380","984048","996013","1006979","1016986","1026595","1036332","1046551","1058584","1073760",
"Northern Mariana Islands","MNP","Population ages 15-64, male","SP.POP.1564.MA.IN","2056","2110","2170","2228","2292","2358","2432","2485","2474","2413","2528","2906","3358","3781","4079","4274","4465","4647","4823","5000","5534","6573","7773","8995","10219","11434","12634","13823","15014","16219","16916","16944","16846","16794","16773","16971","17904","19359","20822","22289","23024","22783","22325","21936","21627","21395","21196","20947","20571","20013","19463","19286","19349","19371","19346","19271","19155","19004","18821","18614","18429","18274","18168","18130",
"Mozambique","MOZ","Population ages 15-64, male","SP.POP.1564.MA.IN","1781738","1811554","1844650","1880676","1918849","1957471","1996604","2037752","2081591","2127967","2178492","2233688","2291441","2350749","2413354","2480452","2550341","2621047","2692287","2763935","2821920","2879249","2950217","3024768","3095310","3159283","3218285","3232617","3238944","3287773","3357659","3437452","3514671","3623374","3811618","3993502","4123959","4230874","4316302","4404583","4496664","4596030","4703637","4816404","4935050","5056835","5180060","5310207","5441982","5575846","5727116","5902512","6100377","6317592","6550226","6795371","7064078","7337015","7592111","7845661","8113026","8383182","8650256","8937633",
"Mauritania","MRT","Population ages 15-64, male","SP.POP.1564.MA.IN","223950","229742","235691","241706","247621","253604","259902","266455","273273","280380","287759","295416","303395","311745","320495","329673","339306","349127","359191","369812","381032","392881","405321","418263","431668","445525","459813","474600","489936","502545","515716","532774","558609","587138","609887","626824","637006","651021","670069","690899","713590","731205","744342","758668","773828","789885","807022","825723","845229","863762","880584","895725","909417","930448","959971","990674","1022697","1056257","1091510","1128570","1167541","1208364","1251909","1298406",
"Mauritius","MUS","Population ages 15-64, male","SP.POP.1564.MA.IN","179441","180489","185116","189875","195121","200633","206368","212228","218141","224162","230382","236831","243566","250636","257932","265400","273001","280703","287509","295473","303129","309978","315862","320768","326048","330363","334249","337988","341594","345424","348959","353796","359665","365520","372673","378188","384357","391135","396813","402778","407068","410733","414197","417957","421588","425458","429296","433461","437279","440385","443026","445094","447371","448981","450215","451149","451387","451616","451768","451854","451453","450527","447831","445717",
"Malawi","MWI","Population ages 15-64, male","SP.POP.1564.MA.IN","938391","963772","989353","1013438","1036096","1057779","1078714","1100434","1122995","1146162","1170501","1197029","1225845","1256883","1290369","1326037","1363984","1406474","1452904","1501614","1552871","1606177","1661517","1719181","1779514","1842349","1906155","1995810","2103953","2203805","2291856","2363956","2435614","2474446","2450089","2457667","2523069","2588104","2652516","2709726","2761874","2816497","2871762","2930179","2993467","3060839","3133420","3212797","3302182","3400119","3503765","3612831","3727869","3851060","3982991","4123800","4273710","4433095","4602153","4781575","4970735","5166578","5366160","5568563",
"Malaysia","MYS","Population ages 15-64, male","SP.POP.1564.MA.IN","2070537","2116767","2168279","2225327","2286686","2355563","2430537","2507354","2586781","2668627","2753984","2841602","2932104","3027539","3127771","3233821","3344984","3463710","3588601","3713402","3837512","3958891","4076765","4196453","4322990","4460719","4610881","4772113","4943431","5119072","5294499","5467367","5639822","5815930","5998231","6186134","6379535","6582308","6792704","7007584","7231952","7469884","7718867","7978442","8249730","8530684","8818441","9111596","9407957","9705670","9972270","10202570","10424098","10638286","10846006","11044643","11237609","11422973","11591133","11747697","11898365","12038688","12169098","12290874",
"North America","NAC","Population ages 15-64, male","SP.POP.1564.MA.IN","59030111","59831075","60816229","61763840","62614975","63298865","64249619","65345899","66372716","67578619","68994013","70671310","72156254","73574598","74946577","76361512","77719325","79039491","80347907","81657985","82824614","83901872","84891736","85868760","86765485","87659302","88623591","89486641","90152363","90889501","91860144","92913694","93971311","95032152","96052403","97128682","98311932","99617836","100908780","102267964","103734010","105038691","106234359","107355726","108577152","109824295","111097410","112255502","113253135","114164452","115076473","115780939","116430824","117053033","117782696","118586869","119183722","119599967","120083837","120433486","121259611","121121999","121411726","121990175",
"Namibia","NAM","Population ages 15-64, male","SP.POP.1564.MA.IN","149429","151677","154260","157063","160137","163720","167722","172058","176646","181471","186547","191765","197173","202588","208099","213952","219126","223869","225030","226326","229317","229215","232680","240693","249319","258974","270028","282130","296230","326707","356446","369984","382874","396063","409263","422230","434989","447250","459236","471251","483239","495093","506650","517707","528649","540621","553422","566131","578640","590808","602410","613283","623959","635149","646942","658923","670633","681979","693049","704101","715860","727457","737905","748900",
"New Caledonia","NCL","Population ages 15-64, male","SP.POP.1564.MA.IN","25019","25643","26276","26932","27602","28260","29092","29922","30780","32197","34594","36807","38248","38949","39546","39901","40337","40936","41362","41670","42192","43070","44138","45271","46473","47736","49087","50503","51927","53438","55200","57038","58809","60611","62462","64075","65475","66722","67807","68935","70098","71350","72730","74062","75325","76764","78343","79870","81317","82632","84138","85856","87505","89081","90490","90816","90906","90912","90803","90571","90279","89876","89367","88828",
"Niger","NER","Population ages 15-64, male","SP.POP.1564.MA.IN","792810","817551","841916","864468","884019","909169","941992","975738","1010405","1045961","1082483","1119709","1157884","1197290","1237832","1279759","1323199","1368221","1415036","1463772","1513813","1564726","1616523","1669268","1723133","1778986","1837939","1899653","1963964","2031493","2102122","2175150","2250592","2329422","2412207","2499954","2589488","2677496","2767389","2859852","2954454","3051535","3150733","3253002","3358689","3468701","3583786","3704128","3830543","3963950","4105874","4257151","4423064","4599339","4782097","4973932","5172714","5375736","5584326","5800495","6024274","6257869","6502499","6760402",
"Nigeria","NGA","Population ages 15-64, male","SP.POP.1564.MA.IN","12510243","12780253","13052694","13312826","13555772","13808978","14078633","14337628","14594412","14864166","15157030","15466943","15787182","16129377","16498352","16899333","17324997","17781722","18261891","18754475","19271625","19788316","20291544","20722061","21172599","21711273","22254625","22829553","23450591","24118350","24831009","25547803","26276097","27050330","27859494","28678402","29498404","30341421","31207998","32083220","32959026","33841376","34731089","35624215","36537654","37466170","38409115","39388876","40404883","41461729","42573462","43742750","44952705","46196241","47479623","48791358","50160480","51624915","53137837","54674587","56276500","57926779","59622078","61390502",
"Nicaragua","NIC","Population ages 15-64, male","SP.POP.1564.MA.IN","439608","451601","464187","477888","492913","509524","527447","546063","565368","585303","605745","626599","646811","667356","689257","711555","734262","757104","778593","796538","816475","840631","864938","888259","909778","930956","953422","976919","1002801","1032806","1065276","1099285","1134585","1170801","1207860","1245509","1281883","1316566","1350544","1383748","1416213","1447763","1478668","1509458","1540410","1573744","1610119","1647751","1686344","1725589","1765230","1805077","1844536","1883140","1921020","1958146","1994734","2031223","2067561","2103584","2140380","2178779","2218418","2258607",
"Netherlands","NLD","Population ages 15-64, male","SP.POP.1564.MA.IN","3474323","3535426","3616221","3688624","3754135","3818211","3880023","3935287","3987098","4042155","4100286","4160592","4218673","4274761","4334656","4403684","4473014","4534910","4597342","4665173","4737839","4804341","4860328","4914686","4972579","5028469","5079101","5127002","5166318","5197135","5228386","5261171","5291686","5320024","5343815","5362232","5380569","5399930","5422134","5447457","5475829","5507635","5535646","5553593","5562708","5567321","5570833","5576902","5587136","5599067","5611160","5607315","5587906","5574920","5573288","5582947","5601435","5621886","5642290","5665857","5682285","5694562","5724789","5754189",
"Norway","NOR","Population ages 15-64, male","SP.POP.1564.MA.IN","1130165","1141849","1154655","1165740","1175154","1183163","1190571","1198817","1207577","1215931","1223958","1232697","1242321","1250924","1258958","1266396","1273490","1280679","1287759","1295594","1304434","1314454","1324731","1334652","1345126","1354305","1363024","1375047","1387213","1393759","1397404","1403124","1410172","1417629","1424871","1431405","1437837","1445483","1455419","1467526","1479978","1490636","1501593","1513553","1525895","1540446","1559127","1583980","1610981","1632805","1652301","1674103","1696510","1716007","1733890","1749505","1761283","1770025","1776213","1785084","1792942","1799128","1813121","1832673",
"Nepal","NPL","Population ages 15-64, male","SP.POP.1564.MA.IN","2837618","2894991","2956291","3022465","3090380","3159677","3231528","3305399","3381086","3457789","3535963","3613485","3691095","3771206","3852140","3934153","4016584","4105155","4201823","4301492","4406339","4513056","4620560","4734067","4847104","4954563","5057620","5151803","5243704","5350084","5481749","5634466","5811367","5979415","6127183","6265422","6389030","6514980","6642541","6769621","6890829","7009259","7122318","7224491","7316633","7395479","7459419","7513559","7567050","7620601","7676487","7715367","7722040","7714159","7723824","7779935","7901318","8064250","8227488","8389551","8662552","9035429","9291650","9437438",
"Nauru","NRU","Population ages 15-64, male","SP.POP.1564.MA.IN","2004","2108","2177","2236","2288","2342","2376","2396","2447","2513","2563","2603","2646","2692","2744","2796","2848","2907","2952","2986","3025","3056","3055","3091","3114","3072","3034","2998","2970","2946","2929","2922","2927","2944","2971","3001","3036","3070","3100","3124","3140","3149","3149","3157","3177","3197","3214","3227","3234","3236","3226","3208","3233","3293","3350","3403","3452","3502","3558","3610","3659","3718","3760","3787",
"New Zealand","NZL","Population ages 15-64, male","SP.POP.1564.MA.IN","703206","717127","736896","752949","770126","784501","800304","815032","821245","829223","843663","859886","878837","901271","926368","950310","964083","972989","979240","981041","987947","996711","1012260","1033498","1049484","1060944","1064067","1076173","1079649","1082580","1089071","1140705","1151531","1162886","1177034","1194104","1213250","1228148","1236469","1240375","1245784","1253566","1279500","1309720","1332269","1348482","1364288","1374650","1383446","1394109","1405632","1411033","1412465","1419487","1444764","1478696","1515947","1550736","1582896","1615677","1654265","1657724","1655761","1685349",
"OECD members","OED","Population ages 15-64, male","SP.POP.1564.MA.IN","243543513","246538670","250307574","254302128","258094870","261486487","264887303","268283438","271586498","275195771","278943566","283478890","287701199","291905760","296140429","300412803","304573151","308719446","312994054","317427983","322021340","326616098","331116580","335764986","340119206","344056431","347917210","351703735","355245814","358870575","362691087","366751460","370529821","374046974","377371415","380668009","383977156","387317845","390554166","393814830","397071186","400337926","403603733","406954849","410368753","413676332","416978893","420215370","423336769","426004980","428630164","430478129","432263756","433880477","435635177","437563360","439433731","441055394","442794233","444262144","445879184","445945961","447220888","448986328",
"Oman","OMN","Population ages 15-64, male","SP.POP.1564.MA.IN","148104","150232","152353","154107","155532","157222","159271","161523","163986","166657","169532","172646","175959","179514","185158","193557","203892","216172","229927","244675","260018","276256","293710","312000","330615","360784","403685","448970","496538","546049","597116","649387","702540","754710","785472","796873","809497","823112","837379","851919","866634","881570","896565","912071","939456","978798","1018661","1057762","1095285","1130832","1274662","1527164","1778149","1977971","2085571","2182857","2311569","2384990","2372854","2299628","2165904","2084041","2094434","2117634",
"Other small states","OSS","Population ages 15-64, male","SP.POP.1564.MA.IN","1517261","1541887","1573933","1607932","1643805","1679097","1712223","1743886","1775680","1809242","1844915","1883973","1926407","1971367","2014974","2059766","2109362","2162131","2215233","2268811","2322137","2372279","2420428","2466897","2514030","2565309","2618224","2672113","2728030","2784135","2842972","2903149","2929319","2948382","2977117","3008906","3059458","3117924","3180875","3253533","3324803","3389215","3453922","3524323","3612679","3713372","3817828","3925457","4033380","4136981","4214994","4265915","4328787","4397310","4462509","4540409","4626685","4717142","4796104","4855030","4891571","4922856","4978578","5029208",
