"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Isle of Man","IMN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3373","3418","3445","3482","3543","3631","3732","3840","3965","4118","4291","4442","4561","4682","4820","4966","5091","5183","5259","5332","5402","5436","5408","5349","5337","5369","5395","5415","5424","5434","5451","5449","5421","5394","5370","5351","5340","5312","5288","5294","5316","5378","5475","5575","5703","5853","5990","6123","6269","6443","6649","6905","7206","7479","7705","7911","8077","8224","8378","8523","8655","8749","8868","9058",
"India","IND","Population ages 65 and above, male","SP.POP.65UP.MA.IN","7312290","7574426","7881113","8215123","8547095","8850420","9121755","9367810","9611503","9874152","10154525","10460498","10801673","11173920","11564738","11964306","12362271","12744811","13106138","13449327","13775619","14086521","14388422","14686509","14983598","15283723","15590468","15905551","16233858","16583222","16958673","17364341","17805139","18281121","18788913","19327054","19894525","20488515","21108069","21753322","22419970","23109726","23824796","24547413","25251483","25928021","26585490","27236110","27896002","28584774","29324091","30136513","31039056","32069621","33421235","35076985","36846713","38704678","40618975","42566026","44346424","45543213","46443962","48023243",
"Not classified","INX","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","151842","151810","150964","149903","149672","151446","152764","152363","151819","151193","151428","152583","153130","153173","153947","156375","159674","162147","163605","164628","165863","167321","167818","167604","168669","169860","170744","172097","173289","174036","174313","174563","175020","175304","175662","176419","177401","178673","180023","181165","182955","185740","188701","191995","196347","200366","203960","209192","216490","225145","234528","244933","256068","267560","277374","286338","296565","306953","318219","330253","341417","351966","366325","385000",
"Iran, Islamic Rep.","IRN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","464997","462884","460655","459277","460159","463262","468368","475437","483769","492761","502284","512324","522890","533880","545273","557169","569228","581362","593231","605294","618218","638021","657011","669848","687574","710728","738722","771752","807569","844260","886030","927859","962143","987311","1013115","1047170","1082625","1120095","1160156","1201643","1244363","1288708","1330598","1373689","1422194","1471415","1521275","1572544","1626367","1683457","1745163","1812684","1887046","1969995","2075269","2201404","2333168","2470458","2613270","2761443","2910351","3040960","3163234","3314454",
"Iraq","IRQ","Population ages 65 and above, male","SP.POP.65UP.MA.IN","104111","110509","117046","123741","130711","138058","145745","153750","161996","170335","178754","187268","195804","204239","212216","219652","227008","234326","241377","247951","253816","258418","262177","266040","269631","270787","271714","273107","272143","271002","265883","261089","263083","270916","279299","284236","289463","294940","300812","307364","314764","322410","330738","338954","346995","355979","357230","353050","359411","372949","385748","400055","418359","439773","458474","474804","492935","515672","543122","571770","591786","605054","616131","626496",
"Iceland","ISL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","6383","6614","6873","7121","7281","7418","7558","7687","7867","8084","8279","8432","8567","8695","8859","9079","9297","9490","9714","9924","10088","10232","10389","10549","10705","10909","11190","11439","11627","11840","12086","12315","12564","12872","13177","13486","13775","14036","14247","14428","14651","14872","15086","15316","15537","15741","15988","16335","16740","17193","17718","18322","19041","19771","20506","21345","22110","22865","23759","24674","25595","26692","28173","29868",
"Israel","ISR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","53326","57030","62142","66955","72094","76919","81010","86625","90373","94671","99959","105580","111369","119660","127103","133788","140209","146492","152505","158747","163783","167275","170054","172728","175392","179541","183124","186693","190346","194035","200477","212755","219722","225292","231427","237965","244158","249859","254659","260647","267797","274903","281779","287939","293728","299275","304291","308775","313467","322100","330888","342808","357975","373349","388415","403892","420308","437906","455466","471672","485961","499600","514799","531780",
"Italy","ITA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2040325","2070240","2100038","2124909","2160174","2206097","2257364","2313349","2365431","2418513","2482688","2553108","2620008","2681834","2747436","2811351","2870147","2930181","2991622","3048938","3074870","3070948","3046367","2994777","2959335","2994605","3073645","3154800","3241995","3333787","3425934","3520603","3613758","3699227","3780310","3870017","3962036","4041024","4114290","4188049","4267334","4345660","4427454","4524064","4636154","4752406","4848157","4922902","4989998","5051623","5104248","5189330","5314665","5486605","5652235","5750321","5831361","5903116","5972158","5999491","6064427","6124415","6215604","6318844",
"Jamaica","JAM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","28603","30255","31829","33447","35289","37352","39642","42141","44600","46774","48613","50300","51771","53002","54336","55864","57620","59652","61749","63605","65061","66168","67008","67485","67681","67861","68086","68371","68686","68992","69287","69427","69138","68551","68042","67652","67428","67400","67387","67167","66743","66205","65588","65054","64842","65079","65752","66840","68297","70031","71930","73913","75893","77683","78894","80064","81668","83203","84763","86653","88987","91208","93328","96571",
"Jordan","JOR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","18620","19087","19440","19732","20089","20641","21412","22356","23363","24287","24994","25481","25817","26059","26247","26383","26482","26555","26638","26793","27074","27507","28091","28795","29601","30519","31558","32735","34060","35583","37457","39737","42339","45173","48087","50925","53627","56255","58973","61906","65134","68712","72591","76712","81075","85520","93705","101825","106229","110386","114609","119405","123192","127311","133046","142746","153352","161369","170210","180054","189984","199280","207471","215649",
"Japan","JPN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2338145","2412005","2487415","2572847","2665534","2756225","2859367","2975412","3081512","3177108","3261699","3383938","3500923","3630347","3758140","3892347","4025454","4164732","4308904","4455739","4596741","4729808","4862013","4982713","5094591","5226478","5371173","5524804","5699919","5916318","6178678","6480776","6797432","7111474","7427822","7744735","8074653","8420731","8771140","9110380","9459018","9839419","10216368","10553542","10840802","11156921","11546648","11961367","12341329","12679250","12931023","13126514","13512146","14062619","14618280","15087132","15447380","15737035","15968584","16161603","16288569","16329904","16333009","16333021",
"Kazakhstan","KAZ","Population ages 65 and above, male","SP.POP.65UP.MA.IN","223748","224324","225123","226207","227719","229874","232608","235905","239851","243902","246957","249603","252892","256577","260438","264361","268468","272866","277197","280255","281042","280057","278142","275974","274435","274067","271300","265808","262266","258859","268427","281549","295683","310407","321093","326691","331370","333319","331239","330664","335153","345347","360434","377169","391753","401902","406499","404223","398482","389820","381168","379223","384031","394543","408827","425290","443311","462070","481498","501926","519042","536613","555027","574507",
"Kenya","KEN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","138944","136994","135449","134421","133821","133535","133680","134343","135357","136602","137973","139367","140979","143115","145763","148736","151845","155414","159677","164278","169135","174631","180759","187163","193575","199867","206262","212785","219272","225647","231956","238124","243939","249392","254893","260535","265906","270707","275139","279854","284853","289896","294375","298259","302385","307131","312870","319415","326999","336225","351459","375032","402825","433184","466201","494451","517633","542522","569415","594668","617939","639595","658663","680425",
"Kyrgyz Republic","KGZ","Population ages 65 and above, male","SP.POP.65UP.MA.IN","62612","62238","61581","60975","60462","59942","59630","59466","59434","59300","58909","58498","58134","57788","57728","57841","58165","58679","59140","59378","59233","58781","58143","57428","57279","57942","58965","60272","62110","64928","68049","71469","75434","79157","82553","85769","88348","90329","92116","93659","95258","97323","99705","102141","104384","105796","106026","104596","100925","95651","90569","87311","86478","87217","88845","91568","94856","98424","102604","107544","112156","117909","124923","132141",
"Cambodia","KHM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","66030","67902","69854","71936","74126","76399","78781","81247","83738","86260","87989","88879","89812","90776","91652","82169","69612","67302","67812","68789","70772","73125","75549","78097","80792","83616","86603","89859","93327","96842","100447","104188","108182","112494","116943","121432","125920","130424","135025","139701","144437","149303","154302","159430","164931","170721","176577","182592","188862","195523","202494","209749","217504","226103","236446","248552","261920","277015","294228","313898","335894","358848","383348","412283",
"Kiribati","KIR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","986","974","965","963","969","978","1001","1035","1066","1077","1070","1061","1048","1028","1006","989","972","943","903","893","915","930","942","959","975","995","1012","1022","1033","1043","1045","1050","1068","1088","1113","1145","1165","1167","1166","1157","1149","1150","1161","1183","1215","1245","1279","1319","1356","1385","1411","1426","1432","1441","1458","1487","1526","1570","1615","1662","1720","1788","1867","1968",
"St. Kitts and Nevis","KNA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","918","930","942","959","982","1007","1033","1057","1084","1114","1143","1182","1227","1269","1312","1357","1409","1468","1533","1591","1630","1646","1653","1656","1659","1667","1675","1676","1677","1681","1689","1683","1655","1620","1590","1563","1539","1518","1503","1499","1510","1510","1490","1467","1451","1448","1454","1465","1483","1506","1536","1540","1534","1548","1574","1602","1643","1713","1804","1901","1997","2095","2191","2280",
"Korea, Rep.","KOR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","323160","336135","348415","358942","365766","371529","382084","395234","405477","414177","426255","442455","458191","471307","482718","490846","498614","508069","517785","528930","542578","562500","586315","606143","622812","643576","670096","697460","726561","756895","785896","816761","850723","885863","925038","966089","1009902","1065166","1126693","1196586","1278796","1366760","1457873","1552424","1647632","1738163","1838084","1941921","2041585","2131211","2225887","2324634","2419000","2523906","2643527","2762858","2874270","3007165","3162623","3324569","3517435","3716506","3919176","4142755",
"Kuwait","KWT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3618","3888","4160","4413","4674","4939","5283","5710","6147","6561","6931","7188","7362","7558","7829","8195","8428","8523","8666","8843","9079","9276","9381","9469","9709","10071","10884","12328","14018","15966","13381","12322","15971","16141","13693","11801","11893","12833","13897","15050","16224","17323","18248","18930","19336","19986","21289","22882","24489","26075","27670","30358","34509","39632","44812","52832","61632","71157","85027","100045","111874","122748","137357","154043",
"Latin America & Caribbean (excluding high income)","LAC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2989936","3090408","3204132","3327899","3456918","3591087","3731612","3876713","4023678","4169956","4315258","4475688","4655067","4841134","5033505","5233185","5438315","5647135","5858482","6069379","6266521","6442096","6610995","6785565","6968114","7162277","7372293","7599232","7840734","8094322","8353378","8617247","8890459","9176657","9485423","9807103","10133053","10466357","10806307","11155528","11510230","11877433","12261684","12658321","13070475","13500648","13947446","14401746","14864278","15338227","15797418","16296476","16834335","17401850","18018387","18671984","19338727","20043170","20800552","21556817","22202670","22731126","23341596","24157275",
"Lao PDR","LAO","Population ages 65 and above, male","SP.POP.65UP.MA.IN","26714","27553","28423","29309","30226","31204","32232","33323","34463","35597","36709","37817","38911","39998","41111","42236","43295","44310","45338","46442","47694","49088","50600","52190","53812","55471","57167","58875","60579","62282","63965","65644","67323","68970","70568","72121","73638","76110","79582","83110","86703","90367","94056","97657","101149","103530","104854","106400","108340","110664","113377","116483","119991","123875","128184","130734","131826","133967","137024","140919","145398","150028","155467","161954",
"Lebanon","LBN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","49618","49988","50353","50683","51069","51512","52066","52711","53490","54397","55301","56308","57401","58569","59881","60958","67579","74576","68543","61949","62237","62103","60329","58300","57766","57872","58772","60112","61515","63356","65505","68150","71320","74565","77811","81166","84626","88034","91333","94563","97693","100674","103349","106050","108932","111614","114394","117480","120524","123525","126346","129689","135770","152467","173071","187670","200644","212294","221904","229053","234222","237020","237629","239282",
"Liberia","LBR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","16911","17351","17798","18344","18987","19630","20280","20948","21631","22327","23050","23800","24571","25366","26198","26503","26312","26234","26268","26426","26758","27322","28172","28423","28865","30226","31589","32992","34398","35785","31617","27783","29688","31084","31139","31605","32787","35818","40097","42808","44843","46603","48234","48930","49801","52372","55593","58561","61058","63023","64797","67066","68897","69707","70067","70386","71075","71843","72753","73827","74788","75505","76422","78009",
"Libya","LBY","Population ages 65 and above, male","SP.POP.65UP.MA.IN","35676","35813","35942","36035","36057","36004","35874","35651","35379","35181","35092","35111","35263","35475","35699","35958","36271","36645","37093","37648","38343","39169","40112","41247","42667","44359","46333","48597","51094","53724","56442","59266","62199","65242","68371","71632","75050","78572","82140","85764","89474","93405","97207","100560","104223","108293","111624","115869","120534","123987","126808","128495","129641","131192","133561","136717","139689","141893","143105","144008","145151","146361","148643","153114",
"St. Lucia","LCA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1294","1333","1375","1420","1466","1512","1558","1607","1659","1712","1768","1827","1886","1945","2005","2067","2134","2202","2274","2350","2429","2520","2619","2725","2834","2936","3033","3121","3208","3291","3364","3429","3522","3654","3804","3972","4157","4361","4587","4818","5039","5188","5248","5275","5304","5357","5432","5527","5648","5793","5921","6020","6118","6210","6287","6360","6439","6533","6650","6788","6950","7075","7181","7391",
"Latin America & Caribbean","LCN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3408308","3524260","3653951","3793780","3938780","4089577","4246758","4408815","4573547","4737665","4900683","5079041","5276426","5481735","5695265","5917267","6144968","6377529","6614735","6852148","7075561","7276927","7471519","7671441","7880158","8102920","8344178","8604608","8881166","9172293","9470794","9774984","10091290","10421869","10774283","11139589","11509357","11886941","12271276","12664662","13064693","13476276","13905784","14349528","14809217","15289591","15788936","16297731","16817007","17351789","17874869","18440468","19049772","19693118","20388712","21125448","21876730","22663903","23495926","24338375","25080394","25693138","26392790","27315377",
"Least developed countries: UN classification","LDC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3437141","3511705","3591484","3678670","3776110","3883359","3999563","4126531","4262712","4403156","4541866","4634884","4732446","4881989","5036055","5184279","5337016","5501304","5674010","5850092","6011636","6166029","6332961","6502792","6669588","6838436","7007879","7187287","7354662","7511787","7677983","7853252","8040896","8227066","8402012","8579542","8771964","8981015","9215436","9482304","9760108","10036307","10327064","10619238","10904174","11193040","11486829","11773818","12064233","12381056","12726836","13099525","13484224","13845724","14203976","14613265","15079180","15592576","16156666","16760238","17321068","17818026","18332382","18921482",
"Low income","LIC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1823418","1854696","1886656","1919762","1956743","1998162","2042909","2092814","2147730","2204632","2262673","2322328","2381317","2442616","2509497","2579031","2652238","2726033","2806273","2889928","2957301","3015659","3085644","3159760","3233725","3312972","3395306","3490873","3579637","3660462","3744090","3835094","3939321","4040100","4135005","4231975","4336208","4449517","4571391","4704845","4850731","5008264","5183046","5363817","5541409","5723109","5913489","6101936","6285896","6479216","6687120","6912538","7143820","7362111","7576664","7814990","8064632","8315680","8596165","8910932","9211229","9460463","9715502","10033041",
"Liechtenstein","LIE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","572","588","593","592","602","614","622","637","660","681","698","711","723","735","751","780","805","828","864","896","911","913","918","932","951","972","1010","1051","1078","1100","1123","1141","1151","1172","1203","1234","1264","1277","1287","1314","1342","1372","1425","1475","1529","1615","1710","1808","1923","2042","2148","2260","2380","2502","2631","2759","2889","2997","3093","3202","3306","3405","3530","3684",
"Sri Lanka","LKA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","263441","259190","256163","254196","253395","253931","255861","259137","263511","268630","275327","284299","293973","303618","313750","324399","335552","346970","359224","372131","385027","398225","411706","425524","439978","454904","469965","484660","498653","511743","524575","537623","550844","564200","576001","585328","592512","597740","601464","605462","606396","605584","607726","611070","615081","620279","627572","638536","651554","665784","681785","700490","721878","744925","771141","800082","829515","859486","894927","929957","962790","1002541","1035927","1060335",
"Lower middle income","LMC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","13813971","14210828","14667768","15164945","15673759","16167345","16642705","17104397","17568360","18052656","18550815","19019410","19525864","20125419","20756991","21406059","22080830","22768774","23439205","24102418","24752416","25376176","25986594","26587279","27189254","27811035","28454400","29113967","29789506","30492654","31258382","32057256","32896998","33787144","34718329","35682381","36694031","37751677","38859187","40016109","41189850","42360565","43544067","44727014","45881105","46996800","48097886","49204427","50335203","51529495","52830846","54253422","55792248","57468260","59507987","61942967","64563488","67372047","70358294","73465117","76384808","78621963","80645585","83552719",
"Low & middle income","LMY","Population ages 65 and above, male","SP.POP.65UP.MA.IN","34636442","34922411","35585733","36452693","37330457","38291422","39391799","40574127","41842325","43169252","44513319","45887657","47345325","48937237","50633438","52375720","54135613","55915589","57771526","59679862","61465485","63109781","64734688","66368499","68060252","69891982","71861445","73925159","76101083","78465398","80983082","83563197","86333411","89332046","92435617","95631998","98929504","102320886","105898680","109581456","113281399","117030654","120856208","124657458","128267901","131777188","135303117","138663771","141872441","145166303","148691349","152715003","157324866","162412822","168222261","174991272","182311771","190244519","198750684","207518130","215979752","223112045","230075304","238493787",
"Lesotho","LSO","Population ages 65 and above, male","SP.POP.65UP.MA.IN","11652","11730","11847","11994","12170","12376","12625","12904","13200","13516","13852","14209","14596","15025","15506","16048","16646","17293","17993","18746","19548","20408","21319","22265","23230","24191","25113","25979","26806","27605","28375","29132","29885","30627","31379","32141","32887","33636","34386","35097","35733","36233","36555","36700","36683","36510","36202","35864","35513","35131","34795","34547","34421","34503","34859","34998","34882","34952","35202","35631","36056","36185","36182","36599",
"Late-demographic dividend","LTE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","18966533","18784814","18894864","19156761","19420066","19794419","20320900","20946282","21651872","22387299","23126150","23915449","24739247","25594311","26525997","27492093","28459092","29458938","30539233","31657968","32648522","33472980","34239662","35008038","35855019","36817137","37879535","39012039","40278945","41757492","43334907","44968502","46801994","48842489","50896005","52945212","54980876","57024974","59188435","61345994","63435156","65555817","67733270","69906702","71926393","73859791","75782575","77457419","78837975","80218123","81794053","83865678","86519128","89559042","92998921","96984585","101260822","105940583","110915427","116017964","121238122","125950546","130569264","135377030",
"Lithuania","LTU","Population ages 65 and above, male","SP.POP.65UP.MA.IN","80288","84162","87548","90869","94728","98983","103377","107930","112535","116986","121882","127862","134510","141045","145371","146754","146863","146520","145698","144137","141728","138857","135909","133114","131074","130317","131201","133368","136167","138768","140800","142699","145334","148471","150910","153494","156595","160098","164120","167945","172037","176369","180443","184317","187356","188827","190065","191569","192667","193033","191484","189556","188929","189164","190194","191107","190956","190612","191246","193511","196184","198112","202365","210496",
"Luxembourg","LUX","Population ages 65 and above, male","SP.POP.65UP.MA.IN","14816","15073","15342","15585","15941","16304","16635","16915","17146","17453","17756","18010","18285","18586","18923","19275","19410","19404","19433","19526","19583","19443","19221","18926","18702","18654","18689","18673","18637","18686","18861","19259","19803","20422","21109","21821","22503","23102","23608","24068","24351","24703","25279","25752","26293","26951","27558","28107","28739","29517","30188","30973","32031","33250","34594","35856","36986","38255","39344","40521","41627","42910","44848","47188",
"Latvia","LVA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","73295","74263","74957","75777","77254","79148","81178","83742","86793","89813","92761","95799","98603","100949","102929","104334","105221","106013","106502","106028","104474","102109","99616","97480","95689","94503","94436","95354","96650","97807","98569","99690","100985","101866","102372","103111","105049","107674","110167","112561","114980","117339","120075","123220","125979","127977","129467","130446","130509","129529","127853","126780","127023","127952","129149","130326","131287","132205","133151","134667","136514","137155","139057","142891",
"Macao SAR, China","MAC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3100","3173","3232","3341","3478","3696","3922","4095","4286","4487","4696","4903","5119","5366","5638","5926","6219","6503","6770","7022","7275","7531","7785","8029","8261","8478","8672","8821","8945","9094","9287","9544","9901","10327","10744","11145","11553","11966","12360","12715","13068","13442","13808","14155","14486","14811","15167","15580","16055","16721","17642","18877","20477","22298","24247","26220","28238","30475","32979","35708","38506","41251","43926","46562",
"St. Martin (French part)","MAF","Population ages 65 and above, male","SP.POP.65UP.MA.IN","70","69","69","72","75","74","76","79","83","87","91","94","97","100","105","112","114","116","119","116","112","106","107","113","120","134","153","177","202","233","267","300","331","361","387","414","445","477","505","526","541","553","572","594","622","664","715","766","817","873","924","966","1010","1058","1094","1141","1213","1273","1308","1335","1373","1416","1476","1570",
"Morocco","MAR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","150732","155931","161472","167324","173795","180770","188080","195642","203119","210037","216163","221611","226457","230612","233945","236521","238425","239902","241381","243331","246164","249933","254771","261003","269033","279129","291278","305469","321789","340322","360909","383571","408349","434545","461069","487226","512659","536962","559848","581090","600411","618376","636103","653297","668836","683761","700418","719227","738786","758924","781254","806921","836311","869568","907808","952027","1002205","1057748","1116939","1178890","1240023","1299755","1364593","1433131",
"Monaco","MCO","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1618","1664","1711","1762","1816","1869","1922","1975","2019","2056","2102","2156","2213","2268","2325","2364","2375","2381","2389","2403","2424","2457","2481","2489","2498","2516","2545","2585","2633","2686","2730","2751","2764","2779","2797","2819","2846","2885","2939","3000","3050","3075","3096","3138","3188","3244","3302","3354","3476","3751","4118","4501","4887","5262","5623","5969","6146","6164","6192","6240","6268","6252","6205","6149",
"Moldova","MDA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","40165","41057","42188","43636","45493","47712","50259","53015","55821","58578","61248","63741","66063","68388","70868","73460","76218","78988","81444","83223","84119","84333","84369","84517","85151","86521","88799","91748","94498","96848","98792","100547","102640","105143","107145","108207","108987","109468","110638","111951","113412","114757","115568","115345","114879","114931","115390","115846","115382","113603","111275","109591","108843","110352","114637","118823","122181","124340","125694","127060","128435","127989","119400","113881",
"Madagascar","MDG","Population ages 65 and above, male","SP.POP.65UP.MA.IN","76726","78889","81095","83448","85915","88592","91637","95005","98761","103012","107749","112965","118646","124502","129988","134868","139180","142899","146151","149205","152224","155142","157922","160667","163543","166606","169890","173456","177210","181000","184779","188592","192469","196516","200777","205138","209601","214345","219360","224427","229483","234622","239734","244679","249346","253703","258029","262424","266995","272013","277532","283731","290790","299154","312276","329514","347446","366091","385330","405383","424380","441102","457545","475863",
"Maldives","MDV","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1806","1831","1856","1883","1908","1857","1718","1622","1642","1728","1820","1916","2017","2126","2235","2341","2448","2563","2639","2671","2716","2767","2815","2860","2914","3006","3135","3273","3407","3550","3731","3936","4145","4348","4553","4766","5007","5293","5605","5929","6258","6597","6961","7337","7699","8034","8296","8468","8596","8711","8811","8898","8987","9088","9349","9766","10200","10650","11129","11649","12172","12749","13434","14212",
"Middle East & North Africa","MEA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1855561","1896190","1945228","1995798","2049662","2105979","2158102","2207892","2257118","2307301","2358427","2410444","2464067","2521366","2578733","2647654","2737634","2819777","2877111","2936332","3004815","3080177","3154611","3227040","3311136","3407632","3516616","3638456","3768429","3906783","4067347","4225229","4385439","4539242","4693063","4852792","5043197","5266631","5468865","5645143","5816273","5982585","6143291","6295903","6447753","6599276","6748524","6900841","7064256","7249700","7460834","7706346","7987944","8304482","8656957","9036518","9428987","9854457","10326285","10828000","11316799","11775869","12258849","12824645",
"Mexico","MEX","Population ages 65 and above, male","SP.POP.65UP.MA.IN","510622","523610","540948","560969","582951","607199","633041","659448","686155","712661","738699","772635","815640","860265","905870","952019","998127","1043695","1088543","1133095","1172438","1203067","1231984","1264177","1299813","1339293","1382506","1428646","1476202","1524748","1574423","1626351","1682028","1741603","1805194","1873109","1946005","2024279","2107003","2193676","2281450","2371900","2466525","2562002","2656726","2749864","2841780","2932534","3023573","3114835","3201218","3307247","3436007","3567325","3707201","3859257","4022952","4194337","4373195","4526001","4610831","4656062","4765299","4944253",
"Marshall Islands","MHL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","442","448","455","471","494","516","539","541","501","438","395","399","427","452","462","456","455","452","449","451","461","482","507","528","545","561","571","579","589","591","585","578","575","576","577","577","576","569","561","558","562","561","555","546","537","530","524","520","519","526","529","533","550","584","630","678","715","751","798","845","886","924","966","1016",
"Middle income","MIC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","32813024","33067715","33699077","34532931","35373714","36293260","37348890","38481313","39694595","40964620","42250646","43565329","44964008","46494621","48123941","49796689","51483375","53189556","54965253","56789934","58508184","60094122","61649044","63208739","64826527","66579010","68466139","70434286","72521446","74804936","77238992","79728103","82394090","85291946","88300612","91400023","94593296","97871369","101327289","104876611","108430668","112022390","115673162","119293641","122726492","126054079","129389628","132561835","135586545","138687087","142004229","145802465","150181046","155050711","160645597","167176282","174247139","181928839","190154519","198607198","206768523","213651582","220359802","228460746",
"North Macedonia","MKD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","35096","35321","35438","35249","35016","34832","34775","34870","35127","35644","36529","37859","39679","41994","44686","47536","50302","52784","54831","56350","57347","58077","58803","59557","60463","61593","62961","64541","66257","68102","69975","71966","73944","75801","77552","79245","81057","82693","84909","87172","89299","91190","91765","92965","93918","94850","95721","96445","97130","97701","98128","98792","99961","101897","104325","106667","108918","111383","114214","117048","118457","118496","119001","119354",
"Mali","MLI","Population ages 65 and above, male","SP.POP.65UP.MA.IN","70738","71202","71765","72537","73665","75113","76856","78924","81254","83750","86350","89046","91870","94866","98066","101493","105154","109040","113120","117364","121723","126094","130373","134481","138273","141677","144718","147435","149944","152451","155030","157590","159969","162009","163669","164992","166074","167146","168444","169952","171596","173349","175219","177283","179697","182870","186880","191301","195765","199916","203497","206860","210146","213828","217886","222137","226869","231746","236614","241433","244625","246072","247479","250072",
"Malta","MLT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","10330","10467","10597","10698","10829","10928","10991","11086","11187","11257","11378","11577","11782","11990","12207","12487","12679","12795","12927","13000","13034","13065","13288","13472","13585","13961","14380","14737","15144","15607","16088","16803","17195","17588","18053","18533","18934","19331","19768","20248","20796","21432","22107","22771","23417","23972","24331","24793","25972","27577","29129","30647","32196","33770","35407","37039","38432","39835","41506","43456","44652","45140","47002","50191",
"Myanmar","MMR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","334849","345007","355307","365986","377375","389596","402760","416919","431713","446507","461038","475500","489945","503755","517034","530624","544286","557711","571380","585966","601625","618539","636488","655451","674638","693109","710875","727776","744065","760748","778225","796064","814348","832960","851894","871103","890776","910974","931100","949889","966701","981864","995699","1008253","1019658","1030242","1040516","1051375","1061439","1073311","1089401","1107985","1128257","1149502","1179500","1219186","1261751","1307284","1356564","1409591","1463109","1511180","1564294","1627268",
"Middle East & North Africa (excluding high income)","MNA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1706227","1740471","1781621","1824593","1870457","1918992","1963900","2004750","2046620","2088600","2130251","2172190","2215233","2258959","2303016","2359031","2436762","2506928","2552133","2598673","2655227","2719453","2782498","2843051","2914584","2996035","3089332","3194204","3306213","3425706","3568648","3700687","3835917","3971217","4109969","4253920","4427318","4633848","4820504","4980934","5136792","5289893","5439822","5585026","5727249","5866305","6004677","6146919","6298665","6464811","6651868","6866908","7111952","7386791","7692387","8027565","8389584","8779313","9197851","9639551","10060200","10436217","10818723","11267549",
"Montenegro","MNE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","13130","13457","13874","14325","14714","14984","15107","15075","14969","14903","14983","15252","15692","16250","16842","17419","17968","18514","19042","19525","19930","20185","20232","20098","19929","19843","19806","19785","19768","19756","19778","19925","20326","21014","21864","22738","23539","24222","24815","25493","26384","27537","28667","29800","30831","31688","32297","32644","32839","32914","32814","32842","33278","33866","34604","35590","36547","37512","38626","39776","40713","41297","41866","42757",
"Mongolia","MNG","Population ages 65 and above, male","SP.POP.65UP.MA.IN","21852","24690","27826","29583","29861","30348","31032","31851","32791","33270","33172","33032","32958","32993","33163","33443","33747","33971","34091","34229","34364","34413","34398","34355","34416","34575","34678","34677","34591","34472","34369","34250","34064","33845","33733","33849","34107","34328","34506","34681","35196","36036","36814","37546","38455","39655","40854","41799","42489","42989","43382","43714","44077","44603","45255","46270","47437","48853","50723","52801","55132","57645","60680","64398",
