"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Latin America & Caribbean","LCN","Population ages 15-64, female","SP.POP.1564.FE.IN","58856520","60356542","61931733","63579936","65311093","67114769","68963316","70863038","72827065","74857578","76961170","79166502","81476415","83867636","86333199","88860375","91442417","94105982","96860626","99678021","102526293","105353114","108177897","111038295","113921038","116822563","119752148","122717174","125724362","128761191","131869549","135024277","138181630","141362362","144571558","147807902","151071090","154372104","157690923","161007514","164301542","167551480","170772632","173962891","177138705","180291385","183388713","186437317","189451016","192450868","195379302","198417326","201386484","204285029","207084228","209776293","212396750","214900876","217201982","219418369","221561592","223490352","225309017","227157044",
"Least developed countries: UN classification","LDC","Population ages 15-64, female","SP.POP.1564.FE.IN","66174975","67623600","69127649","70638671","72180463","73803717","75491456","77247677","79081690","80947036","82770412","84525367","86353309","88354529","90482541","92695011","94908903","97151304","99635292","102251213","104563608","106770437","109401122","112363863","115458097","118603906","121768206","125007560","128284402","131644874","135037348","138516687","142468502","146733884","151086038","155477785","159738286","164036495","168671125","173586192","178454280","183417842","188783609","194321494","199836243","205512821","211276010","216894399","222641719","228737152","235079694","241745827","248638864","255710600","262995379","270339390","277936266","285801483","293759427","301901327","310356525","318937331","327484355","336153628",
"Low income","LIC","Population ages 15-64, female","SP.POP.1564.FE.IN","37649501","38501052","39381970","40266666","41169197","42104764","43036419","43978156","44969733","45994288","47051514","48121449","49188497","50332019","51577429","52861007","54158226","55451779","56921522","58477664","59711773","60799478","62228164","63905997","65648847","67411599","69137939","70900138","72667147","74483103","76254405","78078003","80306237","82686004","85096364","87591282","89985118","92322512","94810290","97516670","100202863","103000950","106203354","109574896","112919676","116423785","120246294","124130499","127961456","131921997","136003643","140238826","144390760","148222518","152107083","156288331","160945890","165961693","171257325","176934322","182781786","188643341","194662942","200987524",
"Liechtenstein","LIE","Population ages 15-64, female","SP.POP.1564.FE.IN","5339","5464","5606","5746","5882","6019","6147","6303","6464","6599","6741","6879","7022","7179","7333","7498","7671","7834","8017","8202","8374","8543","8725","8936","9133","9301","9459","9608","9765","9913","10062","10210","10340","10493","10652","10821","11006","11185","11344","11498","11667","11809","11914","12012","12105","12200","12290","12363","12440","12496","12565","12639","12699","12761","12820","12878","12908","12927","12943","12966","12998","13042","13052","13006",
"Sri Lanka","LKA","Population ages 15-64, female","SP.POP.1564.FE.IN","2445775","2520903","2601531","2685759","2769504","2853889","2941857","3032860","3126174","3220785","3316536","3413081","3510823","3611419","3714366","3817409","3918811","4018346","4117345","4216101","4312688","4406022","4498616","4591455","4684836","4781614","4882550","4987472","5094459","5198586","5300512","5403115","5505531","5609780","5716843","5821467","5920668","6010935","6089797","6162049","6228900","6309212","6404192","6495798","6584446","6670734","6761334","6853264","6942182","7026370","7105616","7183759","7231199","7246803","7258642","7269544","7283503","7296834","7337880","7372077","7406475","7484046","7488920","7437741",
"Lower middle income","LMC","Population ages 15-64, female","SP.POP.1564.FE.IN","223120088","227472929","231928288","236483792","241404164","246792186","252406764","258306502","264556283","271085564","277782800","284523725","291530095","298916403","306531327","314456781","322682564","331284024","340166150","349347014","359119860","369222708","379362484","389557623","399835107","410413718","421363977","432614222","444247929","456204616","468916194","481338599","493676018","506358858","519618635","533247155","547281223","561703660","576546582","591645791","607056892","622676439","638086785","653424369","669055235","684745875","700440924","716283445","732088030","748010320","764332248","780695294","796702108","812735946","828713983","844408313","860313028","876361071","892163953","907659725","923294324","938709940","953534750","968596770",
"Low & middle income","LMY","Population ages 15-64, female","SP.POP.1564.FE.IN","578451268","586193100","596148905","607391742","619245559","632944940","648274801","664631848","681832098","699535858","718100171","736853507","755983239","775427304","793778737","811753944","830035826","850708158","875611942","901547559","926818096","952410445","978272529","1005190506","1032989211","1060993563","1089112831","1116814170","1144509668","1171616744","1198335300","1224502600","1250665874","1276747991","1303894567","1332217830","1361616189","1392287017","1423172966","1453882284","1484983157","1516750375","1549109591","1581329339","1613681851","1646386809","1677819329","1707302049","1736281477","1764935128","1793357434","1821545260","1848941648","1875376452","1900866417","1925646582","1950349986","1974597876","1998350219","2022195019","2045942439","2069560660","2090167352","2112869540",
"Lesotho","LSO","Population ages 15-64, female","SP.POP.1564.FE.IN","226079","231754","237842","244610","252301","259803","267052","273983","280420","287383","294889","302919","311445","320422","329768","339473","349567","358507","366493","374955","383657","392600","401808","411323","421133","432214","446952","460489","470102","479590","489293","499226","509292","519344","529464","539519","548965","557833","565966","572849","578328","582319","585172","587073","587851","588562","591761","596856","602999","609522","615468","621727","628261","634907","641564","649083","657735","667136","677108","687057","697096","707000","716286","725656",
"Late-demographic dividend","LTE","Population ages 15-64, female","SP.POP.1564.FE.IN","311122515","312513442","316261154","321275132","326574858","333307994","341243332","349949335","358960724","368030541","377838681","387702475","397545371","407191463","415256848","422412263","429502827","438429061","450816771","463633632","475551416","487435782","499137387","511454377","524344349","537072189","549563644","561383835","572741335","583065461","591786351","600278214","608830684","617021972","625691946","634870320","644719111","655508502","666088666","676093944","685899220","696074906","706854499","717387332","727546674","737938213","747071808","754463051","761316850","767492457","772763781","777437193","781535335","784763747","786969588","788064583","788653924","788582801","787940609","787326771","786293143","785390799","784100682","782758864",
"Lithuania","LTU","Population ages 15-64, female","SP.POP.1564.FE.IN","960679","970803","979330","987473","996387","1004957","1013531","1022390","1030632","1037193","1045599","1056895","1068134","1080511","1093824","1107328","1121652","1135722","1148872","1160146","1170975","1184247","1199494","1215091","1228911","1241170","1252812","1263449","1272931","1278617","1278596","1276201","1271142","1263117","1254975","1246871","1238840","1231191","1224168","1218373","1212919","1206168","1199949","1192945","1181334","1164024","1147073","1134427","1122509","1108107","1081572","1052943","1034054","1017667","1001603","984098","963204","941052","923947","913531","905793","900863","904085","908260",
"Luxembourg","LUX","Population ages 15-64, female","SP.POP.1564.FE.IN","107541","107823","108548","109148","109771","110440","110703","110543","110478","110902","111371","112404","113808","115165","116945","118677","119879","120634","121231","121971","123046","124285","125423","126493","127368","127893","128469","129096","129427","129800","130494","131336","132378","133611","134922","136408","137865","139247","140665","142142","144397","146675","148212","150128","152281","154777","157655","160524","163851","167343","170843","175204","179885","184107","188575","193203","197799","202976","206751","210674","213862","216666","220672","225386",
"Latvia","LVA","Population ages 15-64, female","SP.POP.1564.FE.IN","803227","809126","814144","819884","825867","830253","831637","833104","836087","838795","841174","844164","848549","854493","861575","868416","874385","879996","885019","888398","891219","895646","901878","908200","913917","919552","925239","930789","935069","934514","928519","920018","904117","884943","871070","860896","853550","847638","843440","840854","835896","827575","819976","812568","803107","793792","785438","777332","766729","751027","732552","715500","701359","687380","673942","662001","649606","637471","627178","617353","607572","599150","594868","592416",
"Macao SAR, China","MAC","Population ages 15-64, female","SP.POP.1564.FE.IN","48250","48027","49297","50686","52188","53827","55783","58205","61097","64477","68234","71249","73247","74986","76514","77855","79000","79922","80592","80979","81077","82446","85703","89578","93770","98331","103181","108134","113096","117910","122476","126484","129349","131758","134590","137732","141151","144942","149028","153297","157840","163091","169785","177585","185775","194081","202285","210461","218477","226077","233305","239677","244388","248171","252018","255831","259484","262946","266065","268866","271490","272678","272984","273728",
"St. Martin (French part)","MAF","Population ages 15-64, female","SP.POP.1564.FE.IN","1093","1116","1144","1176","1214","1266","1336","1417","1475","1507","1541","1576","1614","1655","1700","1767","1854","1943","2036","2136","2244","2359","2765","3533","4387","5264","6158","7059","7958","8863","9415","9533","9576","9619","9666","9720","9782","9848","9918","10045","10294","10606","10915","11216","11508","11806","12112","12421","12737","13051","13256","13223","13048","12863","12717","12625","12528","12404","12151","11842","11602","11358","11270","11338",
"Morocco","MAR","Population ages 15-64, female","SP.POP.1564.FE.IN","3072554","3120267","3173959","3230009","3296736","3376801","3462821","3553778","3650466","3753289","3862801","3978276","4098585","4224464","4357242","4497289","4643821","4798311","4959364","5124102","5293835","5468177","5645989","5822840","5996125","6170177","6341001","6508031","6678056","6850753","7027144","7203443","7379420","7559111","7743196","7931766","8123030","8317018","8510853","8702106","8892578","9083968","9273177","9455059","9641832","9836638","10023267","10200494","10372008","10536155","10693973","10847211","10998052","11146568","11285824","11413373","11538357","11658505","11766121","11866668","11978703","12099331","12219331","12343871",
"Monaco","MCO","Population ages 15-64, female","SP.POP.1564.FE.IN","7952","7997","8028","8043","8053","8060","8063","8072","8107","8178","8271","8351","8404","8449","8493","8544","8623","8723","8833","8961","9103","9246","9381","9496","9586","9673","9761","9844","9927","10028","10116","10169","10207","10243","10273","10295","10326","10360","10395","10424","10425","10381","10311","10243","10179","10119","10061","10001","9951","9915","9886","9861","9840","9834","9840","9846","9827","9785","9735","9669","9567","9446","9359","9298",
"Moldova","MDA","Population ages 15-64, female","SP.POP.1564.FE.IN","691564","702988","714790","727807","742617","758947","776319","792675","808252","823442","838263","852873","867420","881807","896001","909514","922065","932668","941706","949389","956217","963307","970366","976040","979801","982476","984946","987863","991186","994851","997840","999792","1000535","1000652","1000170","999227","1003079","1006343","1013953","1021765","1027756","1032154","1037673","1043504","1048731","1052266","1053567","1053989","1054733","1056313","1058563","1061035","1062701","1060524","1050919","1029609","1004381","975096","947698","923251","905464","886210","879394","867716",
"Madagascar","MDG","Population ages 15-64, female","SP.POP.1564.FE.IN","1258646","1280276","1303245","1328541","1361211","1400162","1440271","1481709","1524583","1568857","1614542","1661608","1710073","1760390","1813145","1868497","1926367","1986852","2049972","2115788","2184389","2256357","2332163","2411619","2494514","2581019","2671934","2766808","2864239","2963819","3065561","3169609","3276247","3386179","3499005","3613459","3729204","3846804","3967052","4090490","4218098","4350146","4487827","4632583","4784939","4945276","5113311","5288946","5472072","5663181","5862214","6068445","6280344","6495791","6710911","6924522","7141108","7361597","7585551","7814554","8048793","8287218","8530838","8781806",
"Maldives","MDV","Population ages 15-64, female","SP.POP.1564.FE.IN","23244","23803","24315","24765","25114","25579","26235","26889","27546","28237","28977","29785","30682","31660","32681","33711","34785","35938","37038","38109","39320","40673","42155","43732","45337","46841","48270","49769","51376","53083","54807","56532","58332","60255","62349","64611","66970","69399","71947","74639","77630","80943","84347","87762","91223","94703","98171","101585","104875","108018","111025","113900","116613","119163","123355","129206","134910","140421","145650","150096","153107","155296","156141","155548",
"Middle East & North Africa","MEA","Population ages 15-64, female","SP.POP.1564.FE.IN","27818586","28379087","28995671","29649466","30361486","31116992","31910536","32776468","33671433","34613008","35593341","36599076","37633002","38737784","39899548","41126653","42491085","43891293","45161057","46495066","47996434","49742190","51549519","53253631","55019236","56814001","58658701","60540593","62429338","64396515","67021151","69371030","71642657","73632780","75716997","78141952","80694430","83414558","86269346","89218190","92267018","95377150","98295505","101171875","104246382","107462649","110865703","114355419","117702618","120875334","123836154","126353924","128645592","130979037","133234599","135379251","137509662","139747386","142215484","144835213","147159007","149411037","152081539","154993869",
"Mexico","MEX","Population ages 15-64, female","SP.POP.1564.FE.IN","9192639","9458050","9743547","10047569","10364991","10688158","11017943","11359852","11715598","12083160","12464142","12887394","13355446","13843966","14354087","14885336","15438537","16018710","16627399","17260152","17885694","18467641","19026370","19596521","20178933","20769369","21371904","21990541","22623759","23264427","23951576","24676735","25388310","26083893","26774449","27461047","28141626","28824328","29503133","30176393","30833966","31461914","32076566","32688977","33317345","33961317","34601157","35237257","35861181","36481357","37152332","37850832","38526219","39189584","39837664","40464914","41076010","41659119","42190032","42702305","43188309","43626495","44071947","44529131",
"Marshall Islands","MHL","Population ages 15-64, female","SP.POP.1564.FE.IN","3505","3597","3701","3813","3935","4062","4193","4371","4639","4967","5264","5453","5589","5743","5919","6118","6322","6527","6732","6938","7169","7442","7742","8055","8378","8709","9040","9375","9718","10048","10374","10709","11046","11395","11762","12137","12519","12913","13302","13670","14012","14331","14616","14867","15094","15284","15420","15480","15468","15409","15318","15201","15067","14920","14769","14606","14403","14143","13855","13575","13296","12998","12943","13153",
"Middle income","MIC","Population ages 15-64, female","SP.POP.1564.FE.IN","540801767","547692048","556766935","567125076","578076362","590840176","605238382","620653692","636862365","653541570","671048657","688732058","706794742","725095285","742201308","758892937","775877600","795256379","818690420","843069895","867106323","891610967","916044365","941284509","967340364","993581964","1019974892","1045914032","1071842521","1097133641","1122080895","1146424597","1170359637","1194061987","1218798203","1244626548","1271631071","1299964505","1328362676","1356365614","1384780294","1413749425","1442906237","1471754443","1500762175","1529963024","1557573035","1583171550","1608320021","1633013131","1657353791","1681306434","1704550888","1727153934","1748759334","1769358251","1789404096","1808636183","1827092894","1845260697","1863160653","1880917319","1895504410","1911882016",
"North Macedonia","MKD","Population ages 15-64, female","SP.POP.1564.FE.IN","423063","429620","433218","436075","442077","448480","455726","464387","474706","486443","498734","510113","521474","533589","545678","557855","570288","582440","593992","605367","616610","627502","636147","642214","647415","651955","655785","658985","661738","664200","666101","664510","658150","649852","644708","645185","650068","654750","662350","669992","677276","683060","680545","683963","684575","684034","683538","682630","681231","679151","676829","675371","673429","670204","666741","663151","659424","655217","650063","643112","633853","626073","623331","615204",
"Mali","MLI","Population ages 15-64, female","SP.POP.1564.FE.IN","1489386","1509734","1531085","1552993","1574144","1595229","1616078","1636251","1656434","1676619","1697268","1717435","1738067","1760684","1784292","1808041","1830761","1854532","1880511","1907405","1936316","1966442","1997338","2029918","2061419","2088736","2111125","2130497","2151681","2178965","2213524","2251146","2291306","2336480","2386617","2439989","2494904","2555313","2627125","2709543","2797937","2891648","2990479","3092426","3196249","3299621","3403443","3509830","3617333","3725652","3835662","3947142","4040145","4139371","4266473","4400427","4546296","4703938","4868328","5039895","5225825","5424274","5625337","5831212",
"Malta","MLT","Population ages 15-64, female","SP.POP.1564.FE.IN","98599","99104","99891","100859","101965","102701","102945","102925","102709","102382","102535","103081","103477","103805","103999","104941","105480","105773","106707","107538","108347","108801","110788","111878","111410","112980","114608","115196","115907","116808","117851","121078","122390","123694","124941","125890","126717","127697","128635","129514","130452","131629","133002","134408","135940","137511","138750","139782","140528","140797","140461","139877","139952","140879","142713","145147","147520","150626","155077","160458","163233","163357","166028","171433",
"Myanmar","MMR","Population ages 15-64, female","SP.POP.1564.FE.IN","6128191","6221328","6320152","6426791","6553233","6698633","6851114","7011130","7180368","7357084","7540248","7727483","7918805","8101862","8275853","8453956","8635144","8826042","9027601","9232843","9444251","9658285","9866927","10095626","10348840","10603965","10859889","11116653","11374474","11630006","11879782","12119942","12353750","12589619","12832701","13081497","13335685","13600302","13874871","14150727","14414227","14659614","14886948","15098655","15304049","15507019","15705497","15901935","16075573","16250424","16453536","16667555","16888655","17106229","17306066","17487087","17663698","17836949","17999213","18150052","18297844","18444625","18590168","18732301",
"Middle East & North Africa (excluding high income)","MNA","Population ages 15-64, female","SP.POP.1564.FE.IN","25740242","26233865","26766630","27340073","27965339","28631781","29338111","30095949","30894428","31729830","32594102","33478694","34385781","35338011","36347237","37439091","38681561","39949577","41076868","42252970","43587715","45159631","46780792","48290855","49864609","51454544","53091662","54760118","56424845","58155397","60658943","62781715","64705691","66416403","68235913","70385191","72643793","75059039","77606214","80240163","82972367","85771889","88386752","90956586","93698593","96438176","99181832","101926435","104495922","106890360","109213642","111228875","113046344","114908414","116761866","118627780","120523281","122415484","124450986","126659889","128855811","131050990","133399499","135924334",
"Montenegro","MNE","Population ages 15-64, female","SP.POP.1564.FE.IN","145653","148151","151248","154532","157396","159420","160338","160349","160010","160124","161271","163492","166420","169787","173100","175974","178302","180241","181996","183856","185994","188627","191672","194713","197274","199085","200103","200519","200595","200691","201000","201541","202503","203604","204401","204863","205060","205203","205368","205641","205986","207272","208421","209403","209458","209265","209348","209751","210273","210926","211759","212445","212644","212494","211948","211031","210219","209396","208294","206996","205579","204021","202676","201607",
"Mongolia","MNG","Population ages 15-64, female","SP.POP.1564.FE.IN","276832","279269","281610","284026","286579","289306","292413","296082","300622","306673","314099","322258","331207","341117","352010","363903","376727","390431","404993","419685","434155","448730","463534","478626","493936","509450","525266","541621","558779","575626","591775","608041","624431","640908","657302","673372","689044","704640","720821","738203","756817","776216","796098","816235","836037","854753","871714","886582","899715","911652","923255","937586","953975","969487","984449","998611","1012084","1024594","1035782","1046323","1056813","1067578","1079811","1094530",
"Northern Mariana Islands","MNP","Population ages 15-64, female","SP.POP.1564.FE.IN","1999","2064","2123","2193","2278","2375","2486","2548","2481","2330","2353","2633","2989","3326","3549","3687","3820","3946","4070","4199","4581","5346","6320","7410","8575","9776","10965","12114","13229","14321","15004","15174","15258","15385","15541","16119","18090","21059","24033","26983","28378","27728","26607","25550","24561","23634","22727","21770","20690","19455","18231","17632","17553","17438","17283","17093","16868","16616","16340","16046","15807","15627","15524","15504",
"Mozambique","MOZ","Population ages 15-64, female","SP.POP.1564.FE.IN","1955881","1981906","2008509","2038439","2070691","2103034","2135689","2170118","2206791","2245800","2288452","2337724","2398394","2469876","2548299","2633607","2723559","2822561","2931458","3039698","3111941","3164278","3229681","3297112","3370083","3446616","3518051","3542404","3548746","3591554","3658651","3737891","3815532","3927450","4124442","4313652","4446820","4564300","4668183","4775861","4888020","5005380","5128368","5255046","5385458","5518657","5653693","5794341","5939084","6088055","6249116","6426427","6620381","6829515","7051658","7286096","7537933","7796385","8051051","8309649","8578681","8851084","9123793","9413534",
"Mauritania","MRT","Population ages 15-64, female","SP.POP.1564.FE.IN","233737","239935","246285","252627","258556","264319","270393","276721","283318","290209","297403","304929","312810","321086","329775","338900","348461","358169","368096","378576","389659","401371","413689","426508","439745","453380","467378","481803","496723","508920","521640","538138","563388","591304","613423","629742","639290","652692","671210","691526","713644","733808","752324","771759","792032","813105","835014","858151","883604","910663","937805","965071","992700","1022848","1055607","1089330","1124101","1160070","1197316","1235947","1276063","1317455","1361072","1407230",
"Mauritius","MUS","Population ages 15-64, female","SP.POP.1564.FE.IN","169233","169820","174015","178823","184318","190013","195891","201943","208171","214621","221351","228371","235612","242941","250327","257864","265542","273323","280187","288114","295735","302579","308443","313134","317843","321436","324653","327831","330957","334270","337248","342116","348605","355084","362821","368963","375813","383352","389880","396724","402003","406105","409370","412924","416427","420294","424206","428515","432520","435792","438557","440770","443228","445039","446487","447697","448290","448872","449312","449709","449785","449435","447293","445621",
"Malawi","MWI","Population ages 15-64, female","SP.POP.1564.FE.IN","1023189","1051924","1081428","1109483","1136600","1161701","1184385","1207723","1231481","1255662","1281103","1308790","1338831","1370987","1405225","1441754","1481250","1525932","1575380","1628140","1684400","1743572","1805517","1870281","1937783","2007580","2077991","2175514","2294424","2405537","2502078","2579776","2655800","2695397","2666082","2665095","2721171","2778424","2839096","2900758","2962412","3026753","3092167","3160467","3233426","3311248","3395076","3485582","3584363","3689967","3800902","3917715","4041324","4174415","4318043","4471911","4635828","4809917","4994038","5188544","5392752","5602946","5815683","6030402",
"Malaysia","MYS","Population ages 15-64, female","SP.POP.1564.FE.IN","1969282","2020543","2077233","2138977","2204758","2277127","2354710","2434484","2516848","2601200","2688343","2776963","2867595","2962549","3062119","3167607","3278384","3397079","3522029","3646364","3769494","3889596","4005808","4123422","4247636","4382762","4530048","4688263","4856427","5029011","5201534","5371730","5542117","5716269","5895944","6080540","6269947","6468155","6673989","6884879","7078897","7258884","7448793","7649670","7862666","8086330","8318619","8557410","8800381","9045154","9286590","9520507","9746701","9965085","10175710","10376368","10571294","10758853","10929916","11090283","11245746","11391821","11528136","11654981",
"North America","NAC","Population ages 15-64, female","SP.POP.1564.FE.IN","59811441","60678535","61776481","62851594","63774095","64660307","65961213","67403735","68665420","69913209","71190136","72645371","73960828","75281785","76602611","77976257","79295483","80598993","81918012","83238357","84377979","85386797","86281229","87143834","87921252","88668031","89471288","90207032","90754900","91350793","92178158","93109743","94110973","95224222","96365179","97567976","98859859","100219965","101546424","102870670","104229938","105537423","106847174","108088055","109371532","110651907","111960023","113164586","114236002","115201396","116136143","116739889","117110867","117435015","117946580","118540283","118914867","119129256","119411195","119573741","120296427","120151712","120425850","120948619",
"Namibia","NAM","Population ages 15-64, female","SP.POP.1564.FE.IN","164423","167265","170365","173693","177407","181435","185623","190131","194863","199813","205011","210352","215893","221451","227109","233142","238515","243469","244855","246386","249995","250872","255281","264212","273762","284354","296370","309467","324598","355838","386027","399826","413020","426830","440790","454565","468142","481258","494141","507117","520097","532712","544746","556136","567519","580107","593741","607569","621363","634914","647786","659839","671785","684234","697046","709868","722483","734830","746921","758936","771717","784712","796918","809563",
"New Caledonia","NCL","Population ages 15-64, female","SP.POP.1564.FE.IN","20938","21447","21972","22535","23145","23767","24546","25330","26125","27329","29416","31468","32876","33655","34349","34834","35391","36162","36870","37495","38305","39446","40751","42068","43389","44717","46100","47540","48962","50372","52023","53820","55551","57320","59152","60760","62166","63540","64877","66248","67640","69108","70698","72229","73663","75023","76405","77858","79233","80513","82069","83905","85722","87511","89199","89886","90359","90763","91043","91120","91042","90817","90382","89800",
"Niger","NER","Population ages 15-64, female","SP.POP.1564.FE.IN","957228","985741","1014341","1041224","1066509","1092877","1121025","1150382","1180838","1212163","1244277","1276900","1310272","1344954","1381126","1419173","1458816","1499766","1542289","1586450","1631510","1676896","1722747","1769250","1816582","1865729","1917864","1972647","2029800","2089863","2152875","2218092","2285504","2356118","2430665","2509902","2590528","2669611","2750751","2834456","2920056","3007926","3097665","3189912","3285535","3385768","3490916","3601300","3717721","3840905","3972220","4112359","4266344","4430584","4601148","4784241","4977936","5175320","5377669","5587665","5805753","6034148","6274045","6526674",
"Nigeria","NGA","Population ages 15-64, female","SP.POP.1564.FE.IN","12500444","12751258","13005794","13254716","13490511","13740796","14013606","14289476","14574192","14867537","15170809","15477122","15791247","16125908","16486242","16879191","17298153","17750756","18229650","18721947","19240390","19758335","20262512","20694947","21136287","21663386","22203424","22772636","23381183","24030940","24721275","25428701","26157142","26926615","27725307","28536014","29356534","30195623","31049588","31911488","32778168","33648884","34523670","35404968","36305292","37222711","38152081","39105763","40085968","41098601","42163515","43283935","44442449","45629702","46854768","48101139","49390271","50770909","52199874","53650194","55169458","56738759","58348442","60027581",
"Nicaragua","NIC","Population ages 15-64, female","SP.POP.1564.FE.IN","448560","459690","471578","484747","499473","515953","533753","552263","571490","591399","611859","632735","652644","672864","694735","717027","739791","762992","786412","809784","833629","858058","882692","907773","933271","959319","986301","1014382","1043933","1075190","1107952","1142075","1177341","1213643","1250951","1288999","1326464","1363118","1399262","1434948","1470392","1505116","1539336","1573572","1608087","1644436","1683118","1722829","1763288","1804137","1845093","1886057","1926390","1965507","2003445","2040228","2076283","2112160","2147861","2183307","2219842","2257886","2296781","2336159",
"Netherlands","NLD","Population ages 15-64, female","SP.POP.1564.FE.IN","3536538","3588458","3658670","3719899","3773316","3825263","3874889","3918374","3959205","4003985","4052913","4104901","4155604","4204843","4258063","4321125","4385180","4441980","4498818","4560668","4627793","4689446","4740953","4791284","4845375","4896766","4942063","4985287","5020786","5047635","5075233","5105213","5133702","5160691","5183665","5202099","5221048","5241098","5264609","5292273","5324415","5361641","5395565","5420211","5437087","5449288","5460641","5474754","5492365","5510744","5528277","5528999","5513175","5503383","5504315","5515369","5534450","5554740","5574186","5596508","5611553","5622301","5649924","5675485",
"Norway","NOR","Population ages 15-64, female","SP.POP.1564.FE.IN","1127470","1138054","1149473","1158766","1166229","1172604","1177991","1183742","1190743","1197827","1204322","1211053","1218704","1226237","1232884","1238990","1245184","1251465","1258042","1265059","1272603","1281120","1289665","1297806","1307035","1314644","1321303","1329976","1338138","1344029","1348970","1354533","1360837","1368545","1376703","1383936","1390947","1398909","1408680","1420480","1431633","1441552","1453672","1466998","1480110","1494726","1511174","1529080","1548363","1567161","1584705","1601143","1617187","1632998","1648257","1661586","1672938","1682938","1691080","1699915","1706886","1712783","1726221","1745205",
"Nepal","NPL","Population ages 15-64, female","SP.POP.1564.FE.IN","2870075","2920439","2974531","3032857","3092654","3153724","3216910","3282016","3349096","3416929","3486377","3555426","3624542","3695939","3768135","3841766","3917128","3996879","4082122","4170438","4262248","4356132","4451769","4551663","4652857","4752917","4852451","4949298","5046337","5152729","5274580","5411905","5573734","5733026","5877283","6019858","6158496","6302488","6452111","6606087","6760506","6916971","7079405","7245394","7411293","7574815","7733926","7890893","8051168","8214597","8379734","8536505","8675920","8805776","8941520","9093965","9271053","9462829","9651645","9837983","10074880","10354994","10572990","10733399",
"Nauru","NRU","Population ages 15-64, female","SP.POP.1564.FE.IN","804","800","843","911","985","1068","1126","1159","1225","1308","1374","1433","1489","1549","1615","1682","1754","1836","1910","1961","2008","2059","2075","2145","2246","2301","2355","2410","2471","2537","2610","2695","2766","2799","2823","2855","2882","2911","2945","2977","2999","3010","3019","3039","3065","3090","3116","3134","3147","3150","3141","3127","3142","3189","3240","3296","3360","3423","3487","3548","3597","3649","3684","3700",
"New Zealand","NZL","Population ages 15-64, female","SP.POP.1564.FE.IN","683722","695780","714156","730686","748680","763359","779413","796125","806158","816250","829829","844921","863380","885174","909980","934076","948267","957906","965049","967518","974759","984754","1001860","1023443","1039417","1051820","1057019","1071519","1079309","1087667","1098183","1153521","1165971","1177753","1192519","1209806","1229940","1248066","1261498","1271193","1281786","1292726","1320487","1352921","1379101","1399726","1419933","1434123","1446087","1459459","1473485","1481008","1483901","1489577","1509672","1536991","1568338","1597462","1621621","1641871","1672356","1673877","1669771","1696998",
"OECD members","OED","Population ages 15-64, female","SP.POP.1564.FE.IN","254300095","256903272","260300205","263980490","267462083","270696470","274126738","277599897","280930105","284404593","287785666","291791321","295448788","299139890","302877183","306685792","310506871","314374810","318385382","322593718","326873211","331134506","335371600","339755247","343798644","347278065","350582222","353845945","356923002","360121952","363552929","367304223","370914791","374437895","377880232","381340089","384846006","388359838","391770054","395145589","398362643","401663045","405083877","408577855","412042537","415336964","418642620","421897924","425071538","427813116","430500289","432233236","433627314","434794330","436145419","437633492","439064741","440303994","441655187","442749354","444109664","444062714","445191388","446727378",
"Oman","OMN","Population ages 15-64, female","SP.POP.1564.FE.IN","148262","150867","153441","155640","157498","159592","162019","164607","167368","170308","173430","176761","180335","184187","190087","197856","206190","215627","225964","236976","248481","260629","273582","287160","301104","312731","322366","332945","344589","357326","371158","386063","401975","418811","435478","452151","469943","488696","508209","528231","548547","569013","589452","609676","629891","650189","670173","689512","707945","725150","758707","808363","856002","898647","935144","969346","1000555","1027049","1051938","1073122","1087179","1100154","1118790","1142337",
"Other small states","OSS","Population ages 15-64, female","SP.POP.1564.FE.IN","1622560","1641629","1668243","1697054","1727338","1756497","1783541","1809669","1836664","1865915","1898937","1935701","1973896","2013319","2052196","2091670","2133286","2176641","2219840","2264069","2308857","2352572","2396942","2440081","2482567","2528271","2575085","2622385","2671569","2719861","2769812","2824843","2852472","2873247","2900852","2931061","2979419","3035636","3096393","3164330","3229267","3287230","3344929","3402293","3464113","3530864","3599321","3669798","3740938","3807777","3861563","3898928","3937953","3986139","4042935","4098496","4147744","4199480","4253418","4302226","4339113","4375325","4429955","4481549",
"Pakistan","PAK","Population ages 15-64, female","SP.POP.1564.FE.IN","11347365","11618477","11866811","12122265","12381980","12641986","12915478","13217310","13547306","13905521","14292284","14693967","15113551","15567561","16058775","16597416","17186113","17815848","18480614","19247652","20247860","21390411","22441837","23313151","24004439","24751227","25630565","26537486","27457825","28351184","29249232","30160896","30802940","31469571","32398631","33436941","34628234","35861971","37161460","38516198","40087963","41753988","43089490","44267942","45553883","46859309","48182394","49565822","50982251","52450779","53957721","55364936","56522368","57476424","58368756","59371136","60495030","61727617","63107299","64530581","66045092","67653850","69350777","71136827",
