"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Croatia","HRV","Population ages 65 and above, female","SP.POP.65UP.FE.IN","190945","195366","200468","206221","212870","220529","228811","237084","245202","253509","262092","270938","280067","289422","298855","308160","317306","325976","333521","338157","337372","331620","323797","317363","316821","322433","330727","339648","348774","358058","367519","371078","373323","384081","395647","403970","410131","416928","425210","431711","435342","426908","435392","442450","449090","455797","461286","466103","469648","470662","468944","469251","473771","479691","486222","490746","495073","497053","501259","507716","514495","501443","506410","513332",
"Haiti","HTI","Population ages 65 and above, female","SP.POP.65UP.FE.IN","73793","75598","77729","80038","82628","85600","88818","92281","95940","99703","103520","107374","111217","115008","118718","122329","125824","129178","132389","135427","138255","140897","143387","145709","147847","149855","151796","153635","155362","156952","158367","159712","161036","162370","163806","165481","167470","169675","172151","175064","178375","182006","185999","190369","194732","199214","204038","208972","214026","219215","221557","223913","229076","233639","238795","245340","252421","260002","268072","276564","285052","292918","300507","308834",
"Hungary","HUN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","525071","542645","559775","576967","595809","614326","632981","651585","668225","683220","697547","712170","729551","748523","768519","788123","805190","822789","839162","853037","856183","842291","822259","801136","793438","803339","817015","832204","847603","851528","855540","869688","881283","891734","902757","914900","925840","935533","946153","954375","961827","969724","976703","983355","990511","998777","1007694","1018437","1029611","1042058","1052026","1058138","1065572","1080048","1096612","1113510","1130832","1146174","1162786","1187043","1210348","1223875","1190524","1166822",
"IBRD only","IBD","Population ages 65 and above, female","SP.POP.65UP.FE.IN","42935632","43476617","44428052","45636572","46896458","48372119","50016716","51692726","53459758","55269256","57107221","59079063","61142109","63267617","65549674","67891835","70219467","72588042","75035982","77489189","79678299","81490129","83119270","84802956","86675309","88657138","90797193","93152135","95777546","98724782","101803309","104898291","108128928","111647044","115225242","118793318","122348037","125910612","129593286","133226602","136917439","140878086","145083916","149363959","153506385","157532944","161478495","165051625","168211981","171377253","174840107","179113161","184262123","190077640","196835827","204663158","213092506","222284595","232043172","242053349","252084153","260868536","268668678","278131404",
"IDA & IBRD total","IBT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","49627165","50299735","51398554","52766324","54198962","55858694","57698028","59581710","61568821","63604225","65663789","67824647","70083282","72446232","74977941","77572899","80169158","82830982","85591853","88370244","90868956","92982408","94931403","96938725","99145665","101488097","103999361","106743197","109762376","113099494","116571124","120066470","123715519","127665331","131667477","135666814","139670534","143696199","147868045","152023475","156260780","160777744","165563254","170433613","175161582","179775962","184325094","188514388","192294372","196107372","200279571","205312840","211260195","217902826","225517800","234279194","243744365","254069941","265065113","276397981","287745950","297795619","306909850","317833272",
"IDA total","IDA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","6691533","6823118","6970502","7129752","7302504","7486575","7681312","7888984","8109063","8334969","8556568","8745584","8941173","9178615","9428267","9681064","9949691","10242940","10555871","10881055","11190657","11492279","11812133","12135769","12470356","12830959","13202168","13591062","13984830","14374712","14767815","15168179","15586591","16018287","16442235","16873496","17322497","17785587","18274759","18796873","19343341","19899658","20479338","21069654","21655197","22243018","22846599","23462763","24082391","24730119","25439464","26199679","26998072","27825186","28681973","29616036","30651859","31785346","33021941","34344632","35661797","36927083","38241172","39701868",
"IDA blend","IDB","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2153345","2185340","2222223","2264903","2312611","2363763","2418539","2476058","2536886","2600184","2663658","2724064","2784221","2848511","2916867","2990875","3071710","3160449","3256015","3356902","3463034","3573051","3682325","3786101","3892730","4010922","4134603","4262703","4397560","4538120","4683155","4833101","4979832","5129525","5284133","5439527","5599914","5762473","5926572","6094273","6276605","6466142","6651545","6837221","7028279","7219636","7414799","7618268","7828867","8048290","8289392","8541166","8785632","9028065","9270589","9530327","9816775","10129834","10472596","10833794","11189915","11529856","11898390","12330046",
"Indonesia","IDN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1190988","1255779","1321293","1387006","1454800","1515127","1577479","1654593","1737745","1825644","1917358","2012371","2110348","2210790","2313232","2417252","2522716","2628913","2734553","2838106","2938868","3036089","3130405","3224275","3318257","3413358","3511618","3613797","3722107","3840210","3971010","4114723","4271775","4443202","4625265","4815845","5014008","5219526","5432260","5652470","5878833","6110519","6347413","6587368","6821942","7051541","7283337","7511309","7730763","7944112","8152049","8355369","8550243","8736506","8919058","9099698","9293512","9514132","9767193","10052920","10312039","10501173","10695193","11025327",
"IDA only","IDX","Population ages 65 and above, female","SP.POP.65UP.FE.IN","4538188","4637778","4748279","4864849","4989893","5122812","5262773","5412926","5572177","5734785","5892910","6021520","6156952","6330104","6511400","6690189","6877981","7082491","7299856","7524153","7727623","7919228","8129808","8349668","8577626","8820037","9067565","9328359","9587270","9836592","10084660","10335078","10606759","10888762","11158102","11433969","11722583","12023114","12348187","12702600","13066736","13433516","13827793","14232433","14626918","15023382","15431800","15844495","16253524","16681829","17150072","17658513","18212440","18797121","19411384","20085709","20835084","21655512","22549345","23510838","24471882","25397227","26342782","27371822",
"Isle of Man","IMN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","5257","5335","5435","5543","5666","5812","5963","6127","6306","6491","6692","6865","6976","7067","7158","7250","7357","7473","7590","7706","7806","7864","7846","7778","7760","7809","7870","7909","7927","7940","7955","7979","7981","7948","7894","7840","7786","7723","7646","7551","7458","7413","7434","7479","7530","7604","7686","7756","7841","7953","8079","8249","8454","8654","8836","8998","9158","9321","9461","9580","9704","9822","9972","10166",
"India","IND","Population ages 65 and above, female","SP.POP.65UP.FE.IN","7366145","7617823","7929384","8274721","8610006","8906339","9158490","9372226","9575561","9800204","10053300","10343459","10682933","11066082","11475302","11899170","12330247","12756730","13173679","13584443","13990732","14394914","14803270","15220442","15648356","16089592","16546598","17019883","17511161","18023951","18560448","19118616","19696104","20293783","20915658","21563718","22237644","22938325","23666444","24420534","25196609","26003768","26851271","27722058","28581022","29414309","30231611","31039079","31845550","32666813","33525239","34447318","35456527","36564888","37920662","39536588","41269636","43099520","44999443","46949331","48824994","50205819","51290577","53010869",
"Not classified","INX","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","168068","169160","169886","170284","171158","174345","177298","178169","178630","179200","180840","183209","184891","186053","187543","190106","193288","196263","199057","202114","205092","207838","209896","211336","214222","217216","219794","222872","225719","227919","229962","232094","234057","235370","236290","237017","237436","238423","239669","240486","242012","244889","247800","250308","253475","255924","257225","260564","266504","273940","282888","292659","302585","312992","322037","330368","339897","349519","360398","372534","383674","394405","409733","429856",
"Iran, Islamic Rep.","IRN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","454156","458511","463276","468898","475665","483075","491185","499794","508764","518648","529516","541437","554274","567748","581007","592835","603334","612935","621601","631845","645178","663069","682758","702558","727070","756645","791682","832216","876200","920963","969171","1017768","1061215","1097996","1135855","1180637","1229232","1282225","1336267","1392104","1450381","1509146","1565271","1621358","1679996","1735328","1789666","1848152","1907275","1968923","2038429","2114849","2200463","2294683","2404816","2531938","2668048","2813701","2967865","3129346","3293933","3443448","3586742","3760534",
"Iraq","IRQ","Population ages 65 and above, female","SP.POP.65UP.FE.IN","140702","150718","160987","171556","182506","193896","205768","218034","230399","242576","254467","266057","277295","288220","298819","309098","319159","329050","338668","347627","356282","364610","372375","380347","388138","392436","396366","400774","402070","402449","395801","389403","392569","404387","417101","424383","431644","438918","446753","456005","467098","478673","491307","504195","517092","531310","534039","528481","537832","556578","573400","592119","616431","645842","671819","693614","718109","749932","787731","826579","856369","879365","898981","915673",
"Iceland","ISL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","7744","7993","8194","8385","8574","8766","8943","9104","9296","9482","9673","9893","10121","10365","10622","10862","11145","11473","11787","12104","12394","12611","12842","13121","13362","13593","13887","14211","14504","14754","15001","15306","15623","15887","16183","16542","16861","17154","17433","17649","17861","18150","18433","18612","18790","19035","19310","19646","20024","20407","20880","21401","21928","22560","23264","23938","24622","25325","26081","26915","27806","28908","30369","32080",
"Israel","ISR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","57578","61249","66504","71484","76872","81929","86118","91778","95366","99523","104736","110413","116520","125521","134049","142225","150699","159605","168286","177313","184899","190366","194829","199396","204138","210339","215995","222773","230929","239325","250925","269825","282044","292386","303149","313585","323168","332784","341167","350028","359836","369743","379048","386939","393958","400378","405859","410415","414805","423641","432113","444244","460666","477237","493320","510355","528341","547609","567153","585214","601945","618423","636392","655726",
"Italy","ITA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2734570","2809803","2880772","2941091","3007949","3081476","3156957","3235717","3309324","3386588","3475343","3567926","3662561","3757522","3857199","3956737","4052579","4152921","4259248","4363671","4419024","4434659","4430276","4390686","4371216","4437732","4558259","4682855","4809727","4934287","5055822","5177892","5301341","5418423","5529221","5649613","5771313","5875136","5968954","6060740","6156506","6248817","6339679","6436565","6550717","6673064","6770904","6844021","6904211","6953894","6991790","7063288","7178128","7357899","7531415","7613960","7676949","7732138","7781091","7775753","7827663","7878544","7961678","8054312",
"Jamaica","JAM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","41205","43138","44794","46402","48215","50278","52660","55352","58103","60640","62927","65446","68030","70305","72613","75088","77752","80554","83327","85874","88094","89992","91686","92982","93955","94959","95970","96975","97868","98622","99146","99254","98372","96680","95013","93436","92047","90855","89671","88406","87060","85679","84382","83318","82654","82479","82714","83272","84111","85339","87008","88959","90937","92731","94028","95452","97633","100060","102725","105917","109643","113405","117280","122460",
"Jordan","JOR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","16999","17461","17791","18057","18398","18936","19701","20656","21699","22698","23533","24189","24725","25193","25627","26025","26391","26745","27127","27594","28216","29026","30013","31153","32461","33959","35661","37592","39758","42158","44563","46918","49388","51941","54551","57199","59873","62601","65462","68531","71882","75569","79553","83746","88124","92565","101084","109579","114118","118460","122937","128074","132162","136618","142796","153227","164604","173182","182758","193552","204814","215837","225731","235330",
"Japan","JPN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3067702","3148961","3231895","3326377","3428345","3532139","3653436","3792748","3927044","4057025","4180937","4352722","4518158","4707099","4900913","5106753","5317401","5544150","5780319","6022532","6264815","6504871","6751942","6993358","7231923","7511399","7815913","8127213","8446949","8780424","9132175","9508320","9890796","10268626","10648317","11029841","11428728","11850852","12283377","12700233","13125237","13580660","14029521","14439306","14789420","15169955","15631649","16122990","16577545","16983977","17294182","17525001","17945151","18539709","19144205","19658215","20065178","20404267","20681893","20916303","21063448","21106986","21110095","21106185",
"Kazakhstan","KAZ","Population ages 65 and above, female","SP.POP.65UP.FE.IN","268599","272771","277324","283359","291981","303208","317394","334703","353847","372919","390832","407221","422549","438044","455169","473948","493562","514473","535311","552518","564785","572663","576188","576673","576738","578804","584078","592408","605349","605366","619837","636307","650321","664046","669971","666766","663222","656655","645742","639999","642613","653307","670838","692704","716274","737028","751529","754311","750665","740833","728103","724923","733011","750368","773568","801038","828894","857010","887353","919884","952163","989045","1024250","1055565",
"Kenya","KEN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","105511","104425","104012","104442","105394","106561","108000","109742","111709","113816","115957","118243","121090","124661","128733","132866","137019","141832","147451","153394","159561","166957","175618","184720","194059","203575","213436","223794","234576","245437","256424","267773","279751","292552","306312","320812","335508","350219","365095","380433","395986","411394","426083","439800","452856","465413","477466","488217","497900","507534","523892","550392","580374","611595","645390","678039","709122","742393","778254","810475","839262","867762","893572","921471",
"Kyrgyz Republic","KGZ","Population ages 65 and above, female","SP.POP.65UP.FE.IN","75707","76253","76571","77260","78534","80242","82803","86080","89711","93040","95691","97945","99874","101585","103727","106057","108497","111184","113728","115661","116731","116987","116327","115278","115866","118568","122064","126194","131381","137134","140614","142683","144491","144367","144521","146578","148707","150328","151596","152275","152616","153687","155912","158958","161920","163561","163487","160399","154114","146455","138923","133609","131769","132167","134088","137524","141975","147208","153383","160855","168673","179121","191885","204825",
"Cambodia","KHM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","83096","85452","87944","90586","93417","96392","99517","102793","106153","109610","113130","116623","120157","123683","127046","119046","106758","105015","107234","110684","114986","119432","124026","128730","133566","138538","143585","148692","153912","159308","164900","170583","176387","182350","188359","194395","200526","206757","213163","219817","226738","234047","241853","250132","259044","268453","278092","288070","298541","309766","321654","334253","347724","362753","380532","400564","422261","445836","471355","499040","528646","558889","590170","624204",
"Kiribati","KIR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1273","1256","1245","1244","1255","1270","1303","1351","1391","1411","1417","1424","1431","1435","1418","1381","1337","1287","1232","1222","1254","1282","1307","1331","1350","1371","1386","1398","1419","1445","1461","1482","1515","1542","1566","1588","1614","1644","1674","1705","1735","1780","1837","1889","1943","1999","2055","2103","2147","2191","2234","2266","2293","2334","2392","2463","2547","2645","2743","2842","2941","3035","3133","3242",
"St. Kitts and Nevis","KNA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1898","1900","1901","1910","1922","1935","1950","1967","1984","2002","2025","2055","2091","2128","2164","2206","2253","2300","2346","2388","2408","2402","2383","2365","2349","2332","2311","2290","2267","2245","2225","2198","2170","2153","2139","2123","2108","2095","2084","2071","2064","2057","2037","2022","2017","2011","2008","2008","2016","2035","2055","2048","2023","2009","2010","2031","2077","2139","2205","2281","2383","2502","2631","2780",
"Korea, Rep.","KOR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","503276","522912","538167","551465","561773","572649","594119","622246","646625","668661","693915","720360","743038","762332","780367","797041","815737","837967","861603","887528","916604","953495","994459","1028701","1056533","1089588","1132429","1176025","1220872","1267399","1313591","1368864","1433531","1499915","1571874","1646631","1722462","1805770","1887350","1974018","2074754","2181956","2292029","2403945","2516768","2625737","2751102","2883135","3011903","3128322","3247905","3366483","3472279","3587071","3718044","3847453","3970284","4118451","4293113","4474160","4687759","4903518","5118943","5361192",
"Kuwait","KWT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3168","3502","3843","4161","4483","4804","5219","5734","6265","6802","7313","7720","8050","8385","8737","9124","9348","9379","9411","9481","9634","9799","9949","10126","10417","10775","11418","12452","13616","14934","12081","10659","13545","13584","11814","10589","10778","11515","12303","13108","13896","14640","15324","15960","16578","17420","18652","20116","21698","23391","25376","27818","30669","33958","36613","38906","41979","45899","50720","56580","61841","66707","73137","80632",
"Latin America & Caribbean (excluding high income)","LAC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3339841","3454605","3585596","3729545","3880859","4039274","4205020","4375814","4549877","4724933","4900676","5092801","5305690","5527060","5756569","5996766","6245975","6502336","6762934","7022586","7268841","7498530","7725611","7957954","8199629","8454614","8728237","9024204","9340027","9674395","10028322","10401247","10789967","11196664","11623485","12061425","12507005","12961423","13421224","13886584","14361956","14856357","15368966","15887867","16418520","16967537","17530340","18100181","18682448","19281241","19867646","20512696","21213382","21958039","22755657","23605751","24490019","25416775","26398778","27404832","28366533","29264092","30208200","31319361",
"Lao PDR","LAO","Population ages 65 and above, female","SP.POP.65UP.FE.IN","29580","31081","32578","34093","35661","37294","38981","40727","42526","44316","46076","47832","49558","51252","52919","54559","56135","57665","59220","60817","62515","64336","66237","68190","70185","72219","74276","76334","78402","80509","82621","84745","86908","89069","91148","93133","95064","97508","100432","103231","105941","108616","111194","113552","115717","117762","119978","122614","125566","128794","132318","136085","140034","144147","148461","151017","152328","154769","158129","162470","167768","173495","179952","187452",
"Lebanon","LBN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","56941","57602","58251","58863","59499","60147","60897","61729","62694","63781","64832","65987","67225","68525","69982","71564","80293","89192","82157","74519","75134","75283","73748","72084","72162","72987","74755","76846","78763","81450","84766","88349","92252","96297","100405","104607","108931","113370","117852","122391","127049","131813","136552","141497","146738","151841","157326","163395","169099","174403","179198","184406","193103","216620","245412","262227","273238","281996","287858","290858","295266","301108","305455","311169",
"Liberia","LBR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","16131","16476","16835","17247","17696","18131","18565","18999","19442","19909","20403","20926","21484","22080","22717","23014","23007","23095","23274","23543","23945","24525","25306","25684","26247","27521","28850","30255","31713","33202","29789","26733","28854","30538","30911","31699","33200","36639","41419","44705","47386","49845","52248","53743","55502","59178","63654","67914","71641","74786","77759","81045","83946","85924","87283","88623","90360","92055","93752","95451","96927","98004","99005","100420",
"Libya","LBY","Population ages 65 and above, female","SP.POP.65UP.FE.IN","28687","29070","29443","29807","30174","30562","30985","31446","31941","32454","32971","33495","34027","34558","35123","35777","36554","37454","38468","39598","40852","42235","43752","45461","47415","49613","52059","54773","57708","60791","63979","67260","70619","74011","77433","80882","84325","87721","91086","94453","97840","101319","104536","107337","110489","114213","116945","119328","122176","125780","130298","134312","137737","141486","146004","151314","156672","161845","166467","170470","174571","178436","182774","189236",
"St. Lucia","LCA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2323","2372","2422","2473","2524","2575","2623","2673","2724","2775","2832","2894","2953","3011","3067","3122","3178","3240","3306","3371","3436","3515","3612","3715","3827","3950","4073","4193","4311","4426","4536","4642","4786","4976","5167","5365","5568","5772","5978","6186","6386","6539","6622","6677","6738","6820","6921","7029","7146","7283","7425","7553","7680","7812","7950","8094","8242","8406","8593","8798","9031","9236","9423","9722",
"Latin America & Caribbean","LCN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3823649","3956497","4106598","4270089","4441083","4619984","4806670","4999196","5196030","5394730","5594273","5810241","6047746","6295265","6552718","6822860","7102826","7391107","7685830","7980055","8260926","8525652","8788536","9057089","9336877","9632694","9949220","10290472","10654106","11040001","11447740","11876069","12323672","12791308","13279925","13780248","14288373","14805299","15326878","15852603","16390577","16949354","17527304","18112619","18709791","19327407","19960095","20601276","21257645","21934571","22602911","23332581","24123310","24963173","25858823","26812613","27804944","28837565","29917255","31039880","32134114","33149441","34212821","35462431",
"Least developed countries: UN classification","LDC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3950306","4041639","4138891","4240457","4348405","4462364","4581284","4708331","4843006","4981468","5117684","5227719","5345739","5499726","5659304","5812989","5970513","6141859","6325896","6516493","6694469","6868317","7058355","7253299","7450084","7653474","7856139","8066192","8266576","8456309","8649915","8847106","9067165","9300287","9519988","9744045","9980996","10231795","10511510","10824201","11149407","11478851","11833212","12196859","12553134","12915479","13289079","13661870","14036430","14434908","14869603","15339855","15841498","16359636","16895130","17476701","18121732","18825034","19584817","20404163","21224285","21998444","22791336","23665760",
"Low income","LIC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2275406","2325214","2376058","2427831","2482450","2539843","2598648","2661189","2728372","2798114","2870053","2944949","3021051","3100080","3182787","3266190","3352458","3437453","3528377","3625356","3708374","3786891","3882192","3985051","4092511","4207380","4326198","4458755","4586996","4712652","4844887","4977103","5125878","5285883","5436846","5586617","5745773","5909270","6077968","6262554","6457567","6661027","6885483","7119555","7350436","7584892","7829473","8075886","8318387","8568154","8832013","9110470","9393030","9665652","9937876","10228032","10523311","10821895","11155701","11530019","11903809","12242405","12596438","13017496",
"Liechtenstein","LIE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","738","761","772","782","800","818","846","872","896","933","966","996","1019","1048","1093","1139","1174","1211","1252","1292","1332","1344","1341","1354","1372","1408","1464","1526","1582","1650","1720","1771","1817","1849","1875","1896","1910","1930","1970","2023","2057","2083","2122","2170","2223","2295","2372","2455","2547","2653","2742","2838","2960","3079","3189","3285","3387","3501","3626","3744","3855","3958","4085","4244",
"Sri Lanka","LKA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","193870","193397","193792","194984","197140","200452","204967","210685","217361","224640","232831","241983","251498","261208","271301","281796","292674","303732","315418","328202","341746","355835","370343","385439","401736","419310","438071","458137","479287","500726","522627","545363","568506","591871","614833","637048","658500","679218","699341","719386","735319","747296","760276","773458","785812","797945","811307","830059","851624","874011","897833","923140","960366","1009665","1062732","1117340","1170979","1226029","1288270","1348287","1405115","1469326","1523053","1565749",
"Lower middle income","LMC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","14301790","14718106","15212840","15753925","16300937","16824112","17319197","17791812","18260263","18749554","19256219","19757424","20305566","20935188","21604597","22303553","23048909","23828562","24606389","25390812","26172975","26935599","27698363","28471261","29268876","30106734","30979584","31886537","32830516","33802338","34827364","35873661","36950452","38062258","39214696","40408399","41651794","42950924","44306877","45703721","47117479","48542827","50005587","51493218","52960035","54390301","55813260","57245117","58690501","60186155","61782854","63497922","65357517","67388401","69747889","72452575","75342653","78444407","81745794","85198207","88621467","91491414","94137950","97622986",
"Low & middle income","LMY","Population ages 65 and above, female","SP.POP.65UP.FE.IN","42151694","42560949","43425605","44544618","45680026","46969677","48430664","49934926","51528944","53189077","54893801","56672826","58516959","60480950","62588189","64736297","66886583","69075377","71364118","73718232","75947048","78028014","80090359","82188710","84390045","86742463","89239309","91871701","94673738","97672633","100788364","103867660","107077584","110566350","114158363","117812578","121564960","125402145","129469508","133641411","137879675","142298993","146853860","151387408","155776071","160113713","164484431","168708790","172779225","176931761","181375295","186403134","192087383","198393999","205552816","213803651","222759934","232537159","243002420","253776384","264562782","274239159","283433646","294093729",
"Lesotho","LSO","Population ages 65 and above, female","SP.POP.65UP.FE.IN","21346","21747","22208","22710","23245","23805","24392","24990","25568","26125","26659","27172","27680","28207","28747","29334","30005","30729","31499","32335","33233","34213","35263","36339","37422","38512","39603","40674","41724","42748","43748","44725","45681","46632","47599","48557","49462","50344","51204","51982","52617","53082","53370","53477","53350","52981","52425","51847","51286","50806","50558","50532","50795","51445","52546","53532","54275","55195","56283","57561","58863","59814","60557","61732",
"Late-demographic dividend","LTE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","27826785","27822414","28158633","28705771","29292517","30096795","31114350","32212855","33386332","34581432","35789548","37061492","38332517","39619842","41017333","42438784","43813932","45210948","46711598","48255752","49613137","50694710","51643725","52611265","53709564","54894208","56181388","57602148","59224230","61105796","63059507","64965034","66971297","69205034","71461395","73684223","75851973","78004223","80288317","82523513","84742533","87150486","89668969","92211241","94664622","97062892","99432722","101505122","103198071","104857466","106781556","109349144","112594143","116335772","120692728","125801868","131340451","137449234","143907393","150474700","157298890","163624792","169547316","175621890",
"Lithuania","LTU","Population ages 65 and above, female","SP.POP.65UP.FE.IN","141258","146853","151891","156960","163122","170334","177464","183868","189696","194742","200244","206601","212566","218148","223688","228847","233418","237522","240683","242459","242520","241366","239792","238145","237388","238337","241176","245860","252200","258922","265264","271435","277151","282171","286413","290616","295345","300672","306397","312174","318749","326003","333659","341246","347531","351433","355135","360172","364730","367128","365430","362914","362847","364145","366789","368679","368457","367493","367484","370276","374533","378581","386507","398915",
"Luxembourg","LUX","Population ages 65 and above, female","SP.POP.65UP.FE.IN","18772","19282","19797","20278","20894","21564","22139","22750","23342","23914","24603","25270","25876","26612","27372","27922","28223","28559","28945","29382","29817","29906","29761","29526","29406","29701","30155","30518","30917","31355","31849","32407","32890","33341","33886","34525","35201","35676","35995","36400","36437","36434","36849","37219","37686","38212","38596","38983","39478","39966","40425","41034","41780","42685","43784","44873","45770","46880","47906","49034","50151","51468","53303","55466",
"Latvia","LVA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","150908","154746","158200","161830","166502","171407","175617","179733","184087","188127","191653","195335","199249","203011","206867","210306","213139","215741","217777","218512","217554","215255","212575","210306","208639","207549","208231","211349","215916","220580","224290","227608","229373","229620","229916","230657","232700","235325","237746","240547","243620","246459","250103","254270","257909","261161","264151","266397","267087","265644","262382","260155","260080","260811","262533","264160","265009","265951","266728","268236","270185","270176","271700","275634",
"Macao SAR, China","MAC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","5860","5968","6030","6124","6225","6384","6527","6611","6708","6793","6888","7096","7429","7802","8204","8624","9054","9496","9959","10459","11010","11442","11687","11897","12107","12322","12571","12820","13061","13334","13668","14111","14609","15085","15546","16018","16511","16982","17434","17872","18262","18625","18958","19266","19544","19753","19930","20189","20583","21101","21808","22754","23983","25457","27063","28843","30804","32915","35247","37794","40480","43349","46416","49657",
"St. Martin (French part)","MAF","Population ages 65 and above, female","SP.POP.65UP.FE.IN","101","102","105","107","111","117","123","125","128","136","141","144","150","159","166","169","171","167","160","154","145","132","130","144","160","179","199","224","255","292","328","355","380","406","434","461","490","519","549","574","596","620","644","671","703","735","769","813","863","925","995","1068","1142","1212","1277","1352","1440","1535","1632","1732","1835","1934","2060","2205",
"Morocco","MAR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","178018","184465","191597","199248","207581","216430","225659","235178","244581","253285","260976","267733","273411","277704","280530","282055","282446","281984","281183","280713","281213","282803","285534","289855","296406","305485","316974","330742","346677","364612","384306","405837","429247","453900","478874","504098","529697","555093","579832","603538","625998","648412","672496","697463","721329","745131","772252","802690","832619","861322","891556","925124","961103","997900","1037692","1083009","1134367","1191455","1252408","1316718","1383692","1453153","1527344","1604844",
"Monaco","MCO","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2505","2589","2671","2754","2838","2917","2991","3059","3115","3162","3215","3280","3353","3432","3520","3579","3605","3617","3619","3620","3623","3630","3644","3663","3690","3722","3753","3785","3820","3855","3888","3904","3910","3923","3950","3983","4021","4063","4102","4140","4166","4170","4161","4159","4168","4181","4195","4204","4307","4593","4963","5330","5693","6041","6366","6675","6845","6873","6907","6952","6968","6944","6894","6843",
"Moldova","MDA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","73431","75223","77498","80303","83758","87712","92083","96472","100618","104504","108095","111362","114381","117462","120884","124741","128963","133169","137048","140141","142098","143133","143872","144866","146622","149326","153474","158858","164318","169650","174316","177712","180990","184492","186527","187338","187855","187472","188103","188972","190147","191213","191657","190931","190974","192019","193108","194297","194298","192744","190437","188769","188242","190577","196822","203297","208842","212614","215775","219380","223495","225200","210241","200858",
"Madagascar","MDG","Population ages 65 and above, female","SP.POP.65UP.FE.IN","92366","95121","97922","100818","103622","106401","109363","112422","115688","119294","123167","127356","131793","136110","139827","142707","144804","146107","146774","147126","147370","147441","147334","147280","147636","148568","150129","152463","155487","158930","162768","167066","171813","177143","183155","189770","196988","204761","212897","221078","229140","237203","245307","253427","261625","269789","277933","286285","294834","303707","312984","322869","333445","345360","361723","381604","402211","423674","445785","468919","491865","513129","534022","556657",
"Maldives","MDV","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1014","1031","1048","1063","1075","1025","905","820","821","868","919","972","1029","1086","1147","1219","1307","1403","1469","1510","1558","1607","1656","1702","1750","1836","1955","2071","2180","2286","2410","2553","2699","2841","2988","3162","3367","3599","3851","4123","4422","4741","5087","5454","5828","6204","6531","6781","6992","7191","7375","7545","7703","7860","8107","8447","8790","9136","9498","9906","10382","10945","11619","12394",
